Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
34.25,2.903007013,0.018,0.165089516,47.93808336,3874.377513,47.93808336,26.36594585,32.18379306,16.05226827,23.22144706,2.018220327,40.37094718,56.51016917,3.028872211,1.009437195,3.028872211,6.057744422,36.34011278,0.133025685,19.0598726,19.06248246,0.140907033,0.140786971,0.140786971,0.004002757,0.635137856,0.635137856,129.715862,0,0.001930652,0.42134233,225935.2593,33805.18381,0.004899668,0.028520612,8.44E-07,0.145139963,3.450119737,0.001624728,0.014504024,9.171639766,0.00020549,6568.566492,0.000474846,0,-0.004000483,0,2.27368E-06,0,10.67213143,2.88858931,19.06509139,3.440685447,82.38745449,0,0.140627114,0.140667056,2.88858931,90.66347101,0.69893897,0,1,0,0,0.55,40373.75031,0.424748954,0.000178016,2386.022199,3.04998299
34.5,2.903858669,0.018,0.165233803,47.95603961,3879.770548,47.95603961,26.37582179,32.17402591,16.1414398,23.22308605,2.018355182,40.37369267,56.51394508,3.029085903,1.009507043,3.029085903,6.058171806,36.34263006,0.133349454,19.06117765,19.06378704,0.140887012,0.140766976,0.140766976,0.004001904,0.635488866,0.635488866,131.7848661,0,0.001930441,0.421515896,226189.0979,33809.3149,0.004899199,0.028525335,8.44E-07,0.145157166,3.458177418,0.001624755,0.014526629,9.179655724,0.000205506,6567.201644,0.000477426,0,-0.00399963,0,2.27389E-06,0,10.67009483,2.888907579,19.06639552,3.447286367,83.7478151,0,0.140607148,0.140647083,2.888907579,91.97734485,0.697935564,0,1,0,0,0.55,40376.51655,0.424803717,0.000178046,2385.916011,3.05003722
34.75,2.904680624,0.018,0.165377283,47.97389535,3885.165602,47.97389535,26.38564244,32.16437871,16.23062078,23.22472477,2.018490013,40.3764377,56.51772036,3.029299559,1.009576878,3.029299559,6.058599118,36.34514691,0.133671771,19.06248246,19.06509139,0.140866995,0.140746984,0.140746984,0.004001051,0.635837904,0.635837904,133.8422486,0,0.00193023,0.42168518,226441.5157,33813.4213,0.00489873,0.028530038,8.44E-07,0.14517437,3.466235099,0.001624783,0.014549108,9.187626811,0.000205521,6565.861021,0.000480005,0,-0.003998776,0,2.27409E-06,0,10.66809752,2.889225848,19.06769943,3.453887287,85.10197477,0,0.140587186,0.140627114,2.889225848,93.27972141,0.696937794,0,1,0,0,0.55,40379.28232,0.424858472,0.000178077,2385.809811,3.05009145
35,2.905473947,0.018,0.165519957,47.99165094,3890.562665,47.99165094,26.39540802,32.15485134,16.31981105,23.22636322,2.018624822,40.37918227,56.52149501,3.029513179,1.009646703,3.029513179,6.059026359,36.34766334,0.133992635,19.06378704,19.06639552,0.140846983,0.140726996,0.140726996,0.004000198,0.636184746,0.636184746,135.8866852,0,0.001930019,0.421850335,226692.5176,33817.50302,0.004898261,0.02853472,8.44E-07,0.145191574,3.474292779,0.00162481,0.01457146,9.195553189,0.000205537,6564.544606,0.000482585,0,-0.003997923,0,2.2743E-06,0,10.66613947,2.889544118,19.06900312,3.460488207,86.44903627,0,0.140567228,0.140607148,2.889544118,94.56983604,0.695946302,0,1,0,0,0.55,40382.04763,0.424913218,0.000178108,2385.703596,3.050145679
35.25,2.906239668,0.018,0.16566183,48.00930673,3895.961726,48.00930673,26.4051187,32.14545193,16.4087767,23.2280014,2.018759609,40.3819264,56.52526905,3.029726765,1.009716515,3.029726765,6.05945353,36.35017937,0.134312048,19.06509139,19.06769943,0.140826975,0.140707012,0.140707012,0.003999345,0.636529172,0.636529172,137.9168852,0,0.001929809,0.422011376,226942.1089,33821.56011,0.004897793,0.028539379,8.44E-07,0.145208732,3.482392782,0.001624838,0.014593687,9.203435019,0.000205552,6563.25238,0.000485157,0,-0.00399707,0,2.2745E-06,0,10.66422017,2.889861534,19.0703066,3.467111862,87.78812073,0,0.140547272,0.140587186,2.889861534,95.84695494,0.694961714,0,1,0,0,0.55,40384.81249,0.424967758,0.000178139,2385.597368,3.050199764
35.5,2.906978763,0.018,0.165802904,48.02686311,3901.362773,48.02686311,26.41477471,32.13625425,16.49541383,23.22963932,2.018894375,40.38467009,56.52904249,3.029940317,1.009786317,3.029940317,6.059880634,36.35269499,0.134630009,19.06639552,19.06900312,0.140806971,0.140687032,0.140687032,0.003998492,0.63687097,0.63687097,139.9315937,0,0.001929598,0.422167236,227190.2947,33825.59265,0.004897338,0.028543984,8.44E-07,0.145225428,3.490916003,0.001624864,0.014615788,9.211272465,0.000205567,6561.984267,0.000487661,0,-0.003996218,0,2.27471E-06,0,10.66233513,2.890170425,19.07160987,3.47396286,89.11836988,0,0.140527321,0.140567228,2.890170425,97.11037664,0.69398464,0,1,0,0,0.55,40387.57692,0.425020315,0.000178169,2385.491126,3.050252395
35.75,2.907692033,0.018,0.165943182,48.04432042,3906.765795,48.04432042,26.42437623,32.12717274,16.58205942,23.23127699,2.019029119,40.38741335,56.53281534,3.030153835,1.009856108,3.030153835,6.06030767,36.35521022,0.134946519,19.06769943,19.0703066,0.140786971,0.140667056,0.140667056,0.00399764,0.637209934,0.637209934,141.9295954,0,0.001929387,0.42231937,227437.0801,33829.60127,0.004896883,0.028548569,8.44E-07,0.145242125,3.499439223,0.001624891,0.014637765,9.219065689,0.000205582,6560.73964,0.000490164,0,-0.003995365,0,2.27491E-06,0,10.66048819,2.890479315,19.07291294,3.480813858,90.43894818,0,0.140507372,0.140547272,2.890479315,98.35943327,0.693015667,0,1,0,0,0.55,40390.34091,0.425072864,0.000178199,2385.384871,3.050305027
36,2.908380407,0.018,0.166082667,48.06167904,3912.170781,48.06167904,26.43392347,32.11820728,16.66871332,23.2329144,2.019163843,40.39015619,56.5365876,3.03036732,1.009925888,3.03036732,6.060734641,36.35772507,0.13526158,19.06900312,19.07160987,0.140766976,0.140647083,0.140647083,0.003996788,0.637545865,0.637545865,143.9097167,0,0.001929177,0.422467912,227682.4704,33833.58599,0.004896428,0.028553134,8.44E-07,0.145258822,3.507962444,0.001624918,0.014659618,9.226814855,0.000205597,6559.518484,0.000492668,0,-0.003994513,0,2.27511E-06,0,10.65867931,2.890788205,19.07421581,3.487664856,91.7490448,0,0.140487426,0.140527321,2.890788205,99.59349172,0.692055367,0,1,0,0,0.55,40393.10447,0.425125404,0.000178229,2385.278602,3.050357658
36.25,2.90904478,0.018,0.166221362,48.07893934,3917.57772,48.07893934,26.44341664,32.10935776,16.75537534,23.23455156,2.019298546,40.39289861,56.5403593,3.030580774,1.009995657,3.030580774,6.061161547,36.36023953,0.135575192,19.0703066,19.07291294,0.140746984,0.140627114,0.140627114,0.003995936,0.637878571,0.637878571,145.8708284,0,0.001928966,0.422612989,227926.4707,33837.54684,0.004895972,0.02855768,8.44E-07,0.145275519,3.516485665,0.001624945,0.014681347,9.234520126,0.000205612,6558.32078,0.000495171,0,-0.003993661,0,2.27531E-06,0,10.65690849,2.891097096,19.07551848,3.494515854,93.04787551,0,0.140467484,0.140507372,2.891097096,100.8119545,0.691104285,0,1,0,0,0.55,40395.86762,0.425177935,0.000178259,2385.172321,3.05041029
36.5,2.909686016,0.018,0.16635927,48.09849387,3922.986601,48.09849387,26.45417163,32.10062715,16.84195764,23.23618849,2.01943323,40.39564063,56.54413044,3.030794195,1.010065417,3.030794195,6.061588391,36.36275363,0.135887356,19.07160987,19.07421581,0.140726996,0.140607148,0.140607148,0.003995084,0.638207868,0.638207868,147.8118482,0,0.001928756,0.422754677,228202.9034,33841.48385,0.004895518,0.028562204,8.44E-07,0.145292198,3.525008885,0.001624971,0.014702952,9.242181669,0.000205627,6557.146512,0.000497672,0,-0.003992809,0,2.27551E-06,0,10.65517549,2.891405666,19.07682096,3.501366851,94.33468441,0,0.140447545,0.140487426,2.891405666,102.0142607,0.690162947,0,1,0,0,0.55,40398.63036,0.425230384,0.000178289,2385.066027,3.050462867
36.75,2.910304943,0.018,0.166496394,48.11897157,3928.397681,48.11897157,26.46543436,32.09201469,16.92847464,23.23782518,2.019567894,40.39838226,56.54790104,3.031007586,1.010135166,3.031007586,6.062015173,36.36526736,0.136198074,19.07291294,19.07551848,0.140707012,0.140587186,0.140587186,0.003994233,0.63853358,0.63853358,149.7317422,0,0.001928545,0.422893103,228492.3866,33845.39706,0.004895063,0.028566707,8.44E-07,0.145308863,3.533532106,0.001624998,0.014724435,9.249799647,0.000205642,6555.995638,0.000500171,0,-0.003991957,0,2.27571E-06,0,10.6534803,2.891713971,19.07812325,3.508217849,95.60874548,0,0.140427608,0.140467484,2.891713971,103.1998864,0.689231855,0,1,0,0,0.55,40401.3927,0.425282762,0.000178319,2384.959719,3.050515399
37,2.910902358,0.018,0.166632736,48.13933262,3933.811066,48.13933262,26.47663294,32.08351762,17.01499925,23.23946163,2.019702539,40.40112349,56.5516711,3.031220947,1.010204905,3.031220947,6.062441894,36.36778074,0.136507346,19.07421581,19.07682096,0.140687032,0.140567228,0.140567228,0.003993381,0.638855543,0.638855543,151.6295275,0,0.001928335,0.423028423,228780.2206,33849.28653,0.004894609,0.028571191,8.44E-07,0.145325528,3.542055327,0.001625025,0.014745795,9.257374227,0.000205657,6554.868123,0.000502669,0,-0.003991105,0,2.27591E-06,0,10.65182301,2.892022275,19.07942536,3.515068847,96.86936405,0,0.140407675,0.140447545,2.892022275,104.3683451,0.688311484,0,1,0,0,0.55,40404.15465,0.425335132,0.000178349,2384.853398,3.050567931
37.25,2.911479035,0.018,0.1667683,48.15957745,3939.226741,48.15957745,26.4877676,32.0751358,17.10153132,23.24109786,2.019837166,40.40386435,56.55544065,3.031434278,1.010274635,3.031434278,6.062868557,36.37029376,0.136815173,19.07551848,19.07812325,0.140667056,0.140547272,0.140547272,0.00399253,0.639173596,0.639173596,153.5042727,0,0.001928124,0.423160749,229066.4119,33853.15227,0.004894155,0.028575655,8.44E-07,0.145342193,3.550578547,0.001625051,0.014767034,9.264905575,0.000205672,6553.76395,0.000505168,0,-0.003990254,0,2.27611E-06,0,10.65020359,2.892330579,19.08072728,3.521919845,98.11587801,0,0.140387744,0.140427608,2.892330579,105.5191883,0.687402288,0,1,0,0,0.55,40406.91622,0.425387492,0.000178378,2384.747064,3.050620462
37.5,2.912035721,0.018,0.166903089,48.17970652,3944.644693,48.17970652,26.49883859,32.06686913,17.18807068,23.24273387,2.019971774,40.40660484,56.55920968,3.031647581,1.010344355,3.031647581,6.063295162,36.37280645,0.137121557,19.07682096,19.07942536,0.140647083,0.140527321,0.140527321,0.003991679,0.639487592,0.639487592,155.3551003,0,0.001927914,0.423290188,229350.9666,33856.99432,0.004893701,0.028580099,8.44E-07,0.145358859,3.559101768,0.001625078,0.014788151,9.272393857,0.000205687,6552.683099,0.000507667,0,-0.003989402,0,2.27631E-06,0,10.64862201,2.892638883,19.08202903,3.528770843,99.34765895,0,0.140367817,0.140407675,2.892638883,106.6520051,0.686504691,0,1,0,0,0.55,40409.67742,0.425439845,0.000178408,2384.640718,3.050672994
37.75,2.912573135,0.018,0.167037106,48.19972027,3950.06491,48.19972027,26.50984615,32.05871748,17.27461717,23.24436967,2.020106365,40.40934497,56.56297822,3.031860855,1.010414066,3.031860855,6.06372171,36.37531881,0.1374265,19.07812325,19.08072728,0.140627114,0.140507372,0.140507372,0.003990828,0.63979739,0.63979739,157.1811868,0,0.001927704,0.423416845,229633.8911,33860.8127,0.004893246,0.028584524,8.44E-07,0.145375524,3.56866802,0.001625105,0.014809147,9.27983924,0.000205702,6551.625555,0.000510165,0,-0.003988551,0,2.27651E-06,0,10.64707825,2.892947187,19.08333061,3.536161642,100.5641131,0,0.140347892,0.140387744,2.892947187,107.7664226,0.685619092,0,1,0,0,0.55,40412.43825,0.425492188,0.000178438,2384.534358,3.050725526
38,2.91309197,0.018,0.167170354,48.21798186,3955.487379,48.21798186,26.51989002,32.05068073,17.36117061,23.24600525,2.020240938,40.41208474,56.56674627,3.032074102,1.010483768,3.032074102,6.064148204,36.37783085,0.137730003,19.07942536,19.08202903,0.140607148,0.140487426,0.140487426,0.003989977,0.640102861,0.640102861,158.9817642,0,0.001927493,0.423540818,229915.1919,33864.60743,0.004892792,0.028588929,8.44E-07,0.145392189,3.578234273,0.001625132,0.014830022,9.287241891,0.000205717,6550.5913,0.000512664,0,-0.0039877,0,2.27671E-06,0,10.64557228,2.893255492,19.08463202,3.54355244,101.7646821,0,0.14032797,0.140367817,2.893255492,108.8621057,0.684745865,0,1,0,0,0.55,40415.19873,0.425544523,0.000178468,2384.427985,3.050778058
38.25,2.913592897,0.018,0.167302836,48.23439876,3960.911902,48.23439876,26.52891932,32.04275878,17.44773085,23.24764063,2.020375495,40.41482417,56.57051385,3.032287322,1.010553461,3.032287322,6.064574644,36.38034257,0.138032067,19.08072728,19.08333061,0.140587186,0.140467484,0.140467484,0.003989126,0.640403883,0.640403883,160.7561201,0,0.001927283,0.423662204,230194.8752,33868.37855,0.004892338,0.028593314,8.44E-07,0.145408854,3.587800525,0.001625158,0.014850778,9.294601979,0.000205732,6549.580315,0.000515163,0,-0.003986849,0,2.27691E-06,0,10.64410407,2.893563796,19.08593327,3.550943238,102.9488435,0,0.14030805,0.140347892,2.893563796,109.9387562,0.683885354,0,1,0,0,0.55,40417.95886,0.425596849,0.000178498,2384.321598,3.050830589
38.5,2.914076558,0.018,0.167434554,48.2507211,3966.338271,48.2507211,26.53789661,32.0349515,17.53429773,23.2492758,2.020510034,40.41756327,56.57428097,3.032500516,1.010623146,3.032500516,6.065001032,36.38285398,0.138332694,19.08202903,19.08463202,0.140567228,0.140447545,0.140447545,0.003988275,0.640700345,0.640700345,162.5035983,0,0.001927073,0.423781096,230472.9475,33872.12607,0.004891883,0.028597679,8.44E-07,0.145425519,3.597366777,0.001625185,0.014871413,9.301919671,0.000205747,6548.592584,0.000517662,0,-0.003985998,0,2.27711E-06,0,10.6426736,2.8938721,19.08723436,3.558334036,104.1161115,0,0.140288133,0.14032797,2.8938721,110.996113,0.683037879,0,1,0,0,0.55,40420.71866,0.425649166,0.000178528,2384.215199,3.050883121
38.75,2.914543576,0.018,0.167565512,48.26694925,3971.766478,48.26694925,26.54682209,32.02725877,17.62087108,23.25091079,2.020644558,40.42030203,56.57804763,3.032713685,1.010692823,3.032713685,6.06542737,36.38536509,0.138631885,19.08333061,19.08593327,0.140547272,0.140427608,0.140427608,0.003987425,0.640992146,0.640992146,164.2235987,0,0.001926863,0.423897583,230749.4152,33875.85003,0.004891429,0.028602025,8.44E-07,0.145442184,3.60722276,0.001625212,0.01489193,9.309195137,0.000205762,6547.628089,0.00052016,0,-0.003985148,0,2.27731E-06,0,10.64128084,2.894180404,19.0885353,3.565874779,105.2660369,0,0.140268218,0.14030805,2.894180404,112.0339514,0.682203729,0,1,0,0,0.55,40423.47812,0.425701475,0.000178558,2384.108787,3.050935653
39,2.914994549,0.018,0.167695714,48.28308359,3977.196509,48.28308359,26.55569597,32.01968048,17.70745073,23.25254558,2.020779067,40.42304049,56.58181387,3.032926829,1.010762491,3.032926829,6.065853657,36.38787591,0.138929643,19.08463202,19.08723436,0.140527321,0.140407675,0.140407675,0.003986575,0.641279193,0.641279193,165.9155773,0,0.001926653,0.424011752,231024.2846,33879.55045,0.004890975,0.028606351,8.44E-07,0.145458849,3.617426421,0.001625238,0.014912328,9.316428543,0.000205777,6546.686813,0.000522659,0,-0.003984297,0,2.27751E-06,0,10.63992577,2.894488708,19.08983608,3.573595455,106.3982074,0,0.140248306,0.140288133,2.894488708,113.0520818,0.681383169,0,1,0,0,0.55,40426.23726,0.425753775,0.000178588,2384.002362,3.050988185
39.25,2.915430054,0.018,0.167825161,48.29912449,3982.628356,48.29912449,26.56451847,32.01221651,17.79403653,23.25418019,2.02091356,40.42577863,56.58557967,3.033139949,1.010832151,3.033139949,6.066279897,36.39038645,0.139225969,19.08593327,19.0885353,0.140507372,0.140387744,0.140387744,0.003985724,0.641561403,0.641561403,167.5790459,0,0.001926442,0.424123686,231297.5623,33883.22736,0.004890521,0.028610658,8.44E-07,0.145475514,3.627630081,0.001625265,0.014932609,9.323620061,0.000205792,6545.768737,0.000525158,0,-0.003983447,0,2.27771E-06,0,10.63860835,2.894797013,19.09113672,3.581316131,107.5122477,0,0.140228397,0.140268218,2.894797013,114.0503496,0.680576435,0,1,0,0,0.55,40428.9961,0.425806066,0.000178618,2383.895923,3.051040716
39.5,2.915850649,0.018,0.167953857,48.31507234,3988.062008,48.31507234,26.57328979,32.00486673,17.88062831,23.25581462,2.021048038,40.42851647,56.58934507,3.033353045,1.010901804,3.033353045,6.06670609,36.39289671,0.139520865,19.08723436,19.08983608,0.140487426,0.140367817,0.140367817,0.003984874,0.641838702,0.641838702,169.2135713,0,0.001926232,0.424233465,231569.2547,33886.88078,0.004890066,0.028614945,8.44E-07,0.145492179,3.637833741,0.001625292,0.014952771,9.330769859,0.000205807,6544.873844,0.000527656,0,-0.003982597,0,2.27791E-06,0,10.63732856,2.895105317,19.09243721,3.589036807,108.607819,0,0.140208489,0.140248306,2.895105317,115.0286341,0.679783738,0,1,0,0,0.55,40431.75463,0.425858349,0.000178648,2383.789472,3.051093248
39.75,2.91625687,0.018,0.168081806,48.33092751,3993.497453,48.33092751,26.58201013,31.99763105,17.96722591,23.25744887,2.021182502,40.43125402,56.59311006,3.033566119,1.01097145,3.033566119,6.067132238,36.39540671,0.139814333,19.0885353,19.09113672,0.140467484,0.140347892,0.140347892,0.003984025,0.642111028,0.642111028,170.8187751,0,0.001926022,0.424341167,231839.3681,33890.51075,0.004889612,0.028619213,8.44E-07,0.145508844,3.648037402,0.001625318,0.014972816,9.337878107,0.000205822,6544.002116,0.000530155,0,-0.003981746,0,2.27811E-06,0,10.63608638,2.895413621,19.09373756,3.596757483,109.6846192,0,0.140188584,0.140228397,2.895413621,115.986847,0.679005261,0,1,0,0,0.55,40434.51286,0.425910623,0.000178678,2383.683007,3.05114578
40,2.916649234,0.018,0.16820901,48.34669037,3998.934683,48.34669037,26.59067971,31.99050932,18.05382917,23.25908296,2.021316952,40.43399129,56.59687466,3.033779171,1.011041088,3.033779171,6.067558341,36.39791644,0.140106375,19.08983608,19.09243721,0.140447545,0.14032797,0.14032797,0.003983175,0.642378323,0.642378323,172.3943321,0,0.001925812,0.424446866,232107.9091,33894.11728,0.004889158,0.028623461,8.44E-07,0.145525509,3.658241062,0.001625345,0.014992745,9.344944976,0.000205837,6543.153537,0.000532654,0,-0.003980897,0,2.27831E-06,0,10.63488177,2.895721925,19.09503779,3.604478159,110.742382,0,0.140168681,0.140208489,2.895721925,116.9249322,0.678241162,0,1,0,0,0.55,40437.27082,0.425962888,0.000178707,2383.576529,3.051198311
40.25,2.91702824,0.018,0.168335471,48.36236132,4004.373685,48.36236132,26.59929873,31.98350145,18.14043793,23.26071688,2.021451389,40.43672828,56.60063889,3.033992201,1.011110719,3.033992201,6.067984402,36.40042593,0.140396994,19.09113672,19.09373756,0.140427608,0.14030805,0.14030805,0.003982325,0.642640543,0.642640543,173.9399696,0,0.001925602,0.424550633,232374.8841,33897.70041,0.004888703,0.028627689,8.45E-07,0.145542175,3.668444723,0.001625372,0.015012557,9.351970634,0.000205852,6542.328087,0.000535152,0,-0.003980047,0,2.27851E-06,0,10.63371471,2.896030229,19.09633788,3.612198835,111.7808765,0,0.14014878,0.140188584,2.896030229,117.8428637,0.677491573,0,1,0,0,0.55,40440.02849,0.426015144,0.000178737,2383.470039,3.051250843
40.5,2.917394367,0.018,0.168461195,48.37794073,4009.814451,48.37794073,26.6078674,31.9766073,18.22705202,23.26235065,2.021585813,40.43946501,56.60440276,3.034205211,1.011180344,3.034205211,6.068410422,36.40293517,0.140686191,19.09243721,19.09503779,0.140407675,0.140288133,0.140288133,0.003981476,0.642897649,0.642897649,175.4554664,0,0.001925392,0.424652539,232640.2996,33901.26015,0.004888249,0.028631898,8.45E-07,0.14555884,3.678648383,0.001625398,0.015032254,9.358955253,0.000205867,6541.52575,0.000537651,0,-0.003979197,0,2.27871E-06,0,10.63258517,2.896338534,19.09763784,3.619919511,112.7999069,0,0.140128881,0.140168681,2.896338534,118.7406452,0.676756602,0,1,0,0,0.55,40442.7859,0.426067392,0.000178767,2383.363535,3.051303375
40.75,2.917748081,0.018,0.168586182,48.39342899,4015.256969,48.39342899,26.61638594,31.96982677,18.31367129,23.26398426,2.021720224,40.44220148,56.60816627,3.034418201,1.011249962,3.034418201,6.068836402,36.40544418,0.140973968,19.09373756,19.09633788,0.140387744,0.140268218,0.140268218,0.003980626,0.643149613,0.643149613,176.940651,0,0.001925182,0.42475265,232904.1622,33904.79655,0.004887795,0.028636088,8.45E-07,0.145575505,3.688852043,0.001625425,0.015051835,9.365899004,0.000205882,6540.746507,0.00054015,0,-0.003978347,0,2.27891E-06,0,10.63149313,2.896646838,19.09893769,3.627640187,113.7993112,0,0.140108984,0.14014878,2.896646838,119.6183085,0.676036331,0,1,0,0,0.55,40445.54305,0.426119631,0.000178797,2383.257018,3.051355907
41,2.918089826,0.018,0.168710437,48.40882646,4020.70123,48.40882646,26.62485455,31.96319725,18.39922544,23.26561772,2.021854623,40.44493771,56.61192944,3.034631172,1.011319574,3.034631172,6.069262343,36.40795296,0.141260329,19.09503779,19.09763784,0.140367817,0.140248306,0.140248306,0.003979777,0.643396413,0.643396413,178.3954003,0,0.001924972,0.424850415,233166.4782,33908.30961,0.004887346,0.028640242,8.45E-07,0.145591959,3.699504856,0.001625451,0.015071302,9.372802058,0.000205897,6539.990342,0.000542617,0,-0.003977498,0,2.2791E-06,0,10.63043636,2.896951248,19.10023741,3.635582473,114.7789607,0,0.14008909,0.140128881,2.896951248,120.475912,0.67533082,0,1,0,0,0.55,40448.29996,0.426170961,0.000178827,2383.150488,3.051407775
41.25,2.918419963,0.018,0.168833963,48.42413354,4026.147223,48.42413354,26.63327345,31.95674541,18.48291144,23.26725105,2.02198901,40.44767369,56.61569228,3.034844124,1.01138918,3.034844124,6.069688247,36.41046152,0.141545274,19.09633788,19.09893769,0.140347892,0.140228397,0.140228397,0.003978928,0.643638038,0.643638038,179.8196381,0,0.001924762,0.424945427,233427.2542,33911.79966,0.004886908,0.028644351,8.45E-07,0.145608046,3.710943684,0.001625477,0.015090654,9.379664585,0.000205911,6539.256958,0.000545029,0,-0.003976649,0,2.2793E-06,0,10.62941272,2.897248844,19.10153703,3.643912578,115.738759,0,0.140069197,0.140108984,2.897248844,121.3135398,0.674640106,0,1,0,0,0.55,40451.05662,0.426220707,0.000178856,2383.043945,3.051458482
41.5,2.918738783,0.018,0.168956762,48.43935061,4031.594938,48.43935061,26.64164283,31.95040307,18.56660196,23.26888423,2.022123386,40.45040945,56.61945481,3.035057058,1.011458779,3.035057058,6.070114116,36.41296987,0.141828807,19.09763784,19.10023741,0.14032797,0.140208489,0.140208489,0.003978079,0.64387448,0.64387448,181.2133333,0,0.001924552,0.425038801,233686.4968,33915.26719,0.004886469,0.028648442,8.45E-07,0.145624132,3.722382512,0.001625503,0.015109893,9.386486757,0.000205926,6538.545852,0.000547441,0,-0.003975799,0,2.27949E-06,0,10.62842525,2.897546439,19.10283653,3.652242683,116.6786408,0,0.140049305,0.14008909,2.897546439,122.1313002,0.673964205,0,1,0,0,0.55,40453.81305,0.426270445,0.000178884,2382.93739,3.051509189
41.75,2.919046694,0.018,0.169078837,48.45447804,4037.044365,48.45447804,26.64996292,31.94417013,18.65029683,23.27051728,2.022257751,40.45314498,56.62321703,3.035269975,1.011528374,3.035269975,6.070539949,36.41547802,0.142110931,19.09893769,19.10153703,0.14030805,0.140188584,0.140188584,0.00397723,0.644105743,0.644105743,182.5764982,0,0.001924343,0.425130597,233944.2123,33918.71224,0.004886031,0.028652513,8.45E-07,0.145640218,3.733821339,0.001625529,0.015129018,9.393268746,0.00020594,6537.857008,0.000549853,0,-0.00397495,0,2.27968E-06,0,10.62747394,2.897844035,19.10413593,3.660572789,117.598571,0,0.140029416,0.140069197,2.897844035,122.9293241,0.67330311,0,1,0,0,0.55,40456.56925,0.426320174,0.000178913,2382.830823,3.051559896
42,2.919344088,0.018,0.169200193,48.46755564,4042.495494,48.46755564,26.6571556,31.93804646,18.73399592,23.2721502,2.022392105,40.4558803,56.62697895,3.035482875,1.011597962,3.035482875,6.070965749,36.41798597,0.142391647,19.10023741,19.10283653,0.140288133,0.140168681,0.140168681,0.003976381,0.644331836,0.644331836,183.9091864,0,0.001924133,0.425220871,234167.0062,33922.13483,0.004885592,0.028656566,8.45E-07,0.145656304,3.745260167,0.001625554,0.01514803,9.400010722,0.000205955,6537.190409,0.000552265,0,-0.003974101,0,2.27988E-06,0,10.62655875,2.89814163,19.10543522,3.668902894,118.4985437,0,0.140009528,0.140049305,2.89814163,123.707764,0.672656795,0,1,0,0,0.55,40459.32524,0.426369895,0.000178942,2382.724243,3.051610603
42.25,2.919631344,0.018,0.169320831,48.48001341,4047.948094,48.48001341,26.66400737,31.93205793,18.81695784,23.273783,2.02252645,40.45861541,56.63074059,3.035695759,1.011667546,3.035695759,6.071391517,36.42049373,0.142670958,19.10153703,19.10413593,0.140268218,0.14014878,0.14014878,0.003975532,0.644552774,0.644552774,185.2114915,0,0.001923923,0.425309252,234379.2405,33925.53498,0.004885158,0.02866059,8.45E-07,0.145672245,3.757412354,0.00162558,0.01516693,9.406712859,0.000205969,6536.546036,0.000554655,0,-0.003973252,0,2.28007E-06,0,10.62567813,2.89843653,19.10673442,3.677584969,119.3785806,0,0.139989642,0.140029416,2.89843653,124.4667925,0.672025216,0,1,0,0,0.55,40462.08102,0.426418985,0.000178971,2382.61765,3.051660851
