Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
37.75,3.124191569,0.018,0.167037106,48.19972027,3950.06491,48.19972027,26.50984615,37.44272478,187.0435833,23.50371009,2.041444501,40.84376753,57.16044603,3.065673594,1.021466126,3.065673594,6.131347187,36.77363068,0.1374265,19.26629296,19.27792782,0.138539546,0.138031386,0.138031386,0.003901862,0.63979739,0.63979739,157.1811868,0,0.001901598,0.56829349,229633.8911,31243.4362,0.003897561,0.028387968,9.09E-07,0.181900974,3.56866802,0.001683591,0.014809147,9.27983924,0.000236575,9606.707405,0.005986652,0,-0.003899147,0,2.71481E-06,0.003493,49.72999793,2.892947187,19.28968437,3.536161642,100.5641131,0,0.137329899,0.137507961,3.56866802,107.7664226,0.685619092,0,0,0,1,0.55,40850.14361,0.578399176,0.000242802,2382.188803,3.165861111
38,3.126717991,0.018,0.167170354,48.21798186,3955.487379,48.21798186,26.51989002,37.50083194,189.2399414,23.51115632,2.042057165,40.85624075,57.17760063,3.066644431,1.021783455,3.066644431,6.133288863,36.78506709,0.137730003,19.27209535,19.28379072,0.138455865,0.137945239,0.137945239,0.003898295,0.640102861,0.640102861,158.9817642,0,0.00190069,0.570369857,229915.1919,31206.17096,0.003883465,0.028377964,9.09E-07,0.182418069,3.578234273,0.001684419,0.014830022,9.287241891,0.00023699,9656.540119,0.006064183,0,-0.003895574,0,2.72102E-06,0.003493,49.99595713,2.893255492,19.29560924,3.54355244,101.7646821,0,0.137240172,0.13741916,3.578234273,108.8621057,0.684745865,0,0,0,1,0.55,40862.71108,0.580503186,0.0002437,2382.044203,3.167491098
38.25,3.129251323,0.018,0.167302836,48.23439876,3960.911902,48.23439876,26.52891932,37.55985991,191.4272412,23.51864225,2.042673097,40.86878048,57.19484671,3.067620445,1.022102476,3.067620445,6.135240891,36.79656447,0.138032067,19.27792782,19.28968437,0.138371787,0.137858663,0.137858663,0.003894712,0.640403883,0.640403883,160.7561201,0,0.001899777,0.572450102,230194.8752,31168.37169,0.003869369,0.028367417,9.10E-07,0.182935164,3.587800525,0.001685247,0.014850778,9.294601979,0.000237405,9706.973886,0.006141715,0,-0.003891985,0,2.72722E-06,0.003493,50.26511126,2.893563796,19.3015657,3.550943238,102.9488435,0,0.137149975,0.137329899,3.587800525,109.9387562,0.683885354,0,0,0,1,0.55,40875.34557,0.582606808,0.000244598,2381.899077,3.169121085
38.5,3.131790499,0.018,0.167434554,48.2507211,3966.338271,48.2507211,26.53789661,37.61977673,193.6053739,23.52616836,2.043292334,40.88138751,57.21218534,3.068601698,1.022423209,3.068601698,6.137203396,36.80812356,0.138332694,19.28379072,19.29560924,0.138287305,0.137771652,0.137771652,0.003891112,0.640700345,0.640700345,162.5035983,0,0.00189886,0.574534039,230472.9475,31130.04086,0.003855273,0.028356328,9.11E-07,0.183452258,3.597366777,0.001686075,0.014871413,9.301919671,0.00023782,9758.007009,0.006219246,0,-0.003888379,0,2.73343E-06,0.003493,50.53745301,2.8938721,19.30755412,3.558334036,104.1161115,0,0.137059299,0.137240172,3.597366777,110.996113,0.683037879,0,0,0,1,0.55,40888.04787,0.584710039,0.000245496,2381.753425,3.170751072
38.75,3.134334499,0.018,0.167565512,48.26694925,3971.766478,48.26694925,26.54682209,37.6763625,195.8472391,23.53373513,2.043914915,40.89406264,57.22961763,3.069588251,1.022745674,3.069588251,6.139176501,36.81974509,0.138631885,19.28968437,19.3015657,0.138202414,0.137684202,0.137684202,0.003887494,0.640992146,0.640992146,164.2235987,0,0.001897937,0.576670577,230749.4152,31091.18101,0.00384075,0.028345418,9.12E-07,0.183985014,3.60722276,0.001686928,0.01489193,9.309195137,0.000238248,9809.637772,0.006299125,0,-0.003884754,0,2.73982E-06,0.003493,50.813221,2.894180404,19.3135749,3.565874779,105.2660369,0,0.136968141,0.137149975,3.60722276,112.0339514,0.682203729,0,0,0,1,0.55,40900.81878,0.586877655,0.000246421,2381.607248,3.172430426
39,3.136886269,0.018,0.167695714,48.28308359,3977.196509,48.28308359,26.55569597,37.72875041,198.1669124,23.54134305,2.044540884,40.90680672,57.24714476,3.07058017,1.023069894,3.07058017,6.141160341,36.83142984,0.138929643,19.29560924,19.30755412,0.138117109,0.137596306,0.137596306,0.003883859,0.641279193,0.641279193,165.9155773,0,0.001897011,0.578870211,231024.2846,31051.77537,0.003825714,0.028334811,9.13E-07,0.184536563,3.617426421,0.001687812,0.014912328,9.316428543,0.00023869,9861.883796,0.006381822,0,-0.003881112,0,2.74644E-06,0.003493,51.09256138,2.894488708,19.31962843,3.573595455,106.3982074,0,0.136876493,0.137059299,3.617426421,113.0520818,0.681383169,0,0,0,1,0.55,40913.65916,0.589122591,0.000247379,2381.460528,3.17416902
39.25,3.139449364,0.018,0.167825161,48.29912449,3982.628356,48.29912449,26.56451847,37.78199335,200.4764076,23.54899269,2.045170284,40.91962066,57.26476797,3.071577528,1.023395891,3.071577528,6.143155055,36.84317864,0.139225969,19.3015657,19.3135749,0.138031386,0.137507961,0.137507961,0.003880205,0.641561403,0.641561403,167.5790459,0,0.001896079,0.581074757,231297.5623,31011.80346,0.003810679,0.028323624,9.13E-07,0.185088112,3.627630081,0.001688695,0.014932609,9.323620061,0.000239133,9914.766477,0.006464519,0,-0.003877452,0,2.75306E-06,0.003493,51.375293,2.894797013,19.32571514,3.581316131,107.5122477,0,0.136787304,0.136968141,3.627630081,114.0503496,0.680576435,0,0,0,1,0.55,40926.56994,0.591367108,0.000248337,2381.313248,3.175907614
39.5,3.142022451,0.018,0.167953857,48.31507234,3988.062008,48.31507234,26.57328979,37.83605536,202.7756023,23.55668453,2.045803158,40.93250531,57.28248841,3.072580388,1.023723687,3.072580388,6.145160776,36.85499227,0.139520865,19.30755412,19.31962843,0.137945239,0.13741916,0.13741916,0.003876534,0.641838702,0.641838702,169.2135713,0,0.001895143,0.583283985,231569.2547,30971.26805,0.003795644,0.028311855,9.14E-07,0.185639662,3.637833741,0.001689578,0.014952771,9.330769859,0.000239576,9968.283904,0.006547217,0,-0.003873774,0,2.75968E-06,0.003493,51.66140765,2.895105317,19.33183544,3.589036807,108.607819,0,0.136700198,0.136876493,3.637833741,115.0286341,0.679783738,0,0,0,1,0.55,40939.55195,0.593611202,0.000249294,2381.165406,3.177646209
39.75,3.144604255,0.018,0.168081806,48.33092751,3993.497453,48.33092751,26.58201013,37.89090048,205.0643751,23.56441908,2.046439545,40.9454615,57.30030725,3.073588817,1.024053303,3.073588817,6.147177634,36.8668715,0.139814333,19.3135749,19.32571514,0.137858663,0.137329899,0.137329899,0.003872845,0.642111028,0.642111028,170.8187751,0,0.001894202,0.585497674,231839.3681,30930.1719,0.003780609,0.028299508,9.15E-07,0.186191211,3.648037402,0.001690461,0.014972816,9.337878107,0.000240019,10022.43414,0.006629914,0,-0.003870078,0,2.76629E-06,0.003493,51.95089699,2.895413621,19.33798972,3.596757483,109.6846192,0,0.136612613,0.136787304,3.648037402,115.986847,0.679005261,0,0,0,1,0.55,40952.60604,0.595854872,0.000250252,2381.017003,3.179384803
40,3.147193555,0.018,0.16820901,48.34669037,3998.934683,48.34669037,26.59067971,37.9464928,207.3426056,23.57219684,2.047079487,40.95849007,57.31822564,3.07460288,1.02438476,3.07460288,6.149205759,36.87881709,0.140106375,19.31962843,19.33183544,0.137771652,0.137240172,0.137240172,0.003869136,0.642378323,0.642378323,172.3943321,0,0.001893256,0.587715611,232107.9091,30888.51783,0.003765573,0.028286583,9.16E-07,0.18674276,3.658241062,0.001691344,0.014992745,9.344944976,0.000240462,10077.21524,0.006712611,0,-0.003866364,0,2.77291E-06,0.003493,52.24375255,2.895721925,19.34417838,3.604478159,110.742382,0,0.136524546,0.136700198,3.658241062,116.9249322,0.678241162,0,0,0,1,0.55,40965.73307,0.598098117,0.00025121,2380.868039,3.181123397
40.25,3.149789181,0.018,0.168335471,48.36236132,4004.373685,48.36236132,26.59929873,38.00279644,209.6101747,23.58001831,2.047723026,40.97159186,57.33624472,3.075622641,1.02471808,3.075622641,6.151245282,36.89082982,0.140396994,19.32571514,19.33798972,0.137684202,0.137149975,0.137149975,0.00386541,0.642640543,0.642640543,173.9399696,0,0.001892305,0.589937589,232374.8841,30846.30866,0.003750538,0.028273081,9.17E-07,0.187294309,3.668444723,0.001692227,0.015012557,9.351970634,0.000240904,10132.6252,0.006795308,0,-0.00386263,0,2.77953E-06,0.003493,52.53996571,2.896030229,19.35040182,3.612198835,111.7808765,0,0.136435989,0.136612613,3.668444723,117.8428637,0.677491573,0,0,0,1,0.55,40978.93386,0.600340936,0.000252168,2380.718515,3.182861992
40.5,3.152390018,0.018,0.168461195,48.37794073,4009.814451,48.37794073,26.6078674,38.05977555,211.8669642,23.58788399,2.048370202,40.9847677,57.35436566,3.076648166,1.025053284,3.076648166,6.153296332,36.90291044,0.140686191,19.33183544,19.34417838,0.137596306,0.137059299,0.137059299,0.003861664,0.642897649,0.642897649,175.4554664,0,0.001891349,0.592163409,232640.2996,30803.54723,0.003735503,0.028259003,9.17E-07,0.187845859,3.678648383,0.001693111,0.015032254,9.358955253,0.000241347,10188.66204,0.006878005,0,-0.003858878,0,2.78615E-06,0.003493,52.83952777,2.896338534,19.35666044,3.619919511,112.7999069,0,0.136346938,0.136524546,3.678648383,118.7406452,0.676756602,0,0,0,1,0.55,40992.20927,0.602583326,0.000253126,2380.56843,3.184600586
40.75,3.154994997,0.018,0.168586182,48.39342899,4015.256969,48.39342899,26.61638594,38.1173943,214.1128571,23.59579438,2.049021056,40.99801843,57.37258958,3.07767952,1.025390393,3.07767952,6.15535904,36.91505972,0.140973968,19.33798972,19.35040182,0.137507961,0.136968141,0.136968141,0.003857899,0.643149613,0.643149613,176.940651,0,0.001890388,0.594392879,232904.1622,30760.23641,0.003720468,0.028244351,9.18E-07,0.188397408,3.688852043,0.001693994,0.015051835,9.365899004,0.00024179,10245.32372,0.006960703,0,-0.003855106,0,2.79277E-06,0.003493,53.14242986,2.896646838,19.36295463,3.627640187,113.7993112,0,0.136257386,0.136435989,3.688852043,119.6183085,0.676036331,0,0,0,1,0.55,41005.56013,0.604825286,0.000254084,2380.417784,3.18633918
41,3.157603099,0.018,0.168710437,48.40882646,4020.70123,48.40882646,26.62485455,38.16879834,216.4595518,23.60374996,2.04967563,41.01134487,57.39091763,3.078716767,1.025729429,3.078716767,6.157433534,36.92727842,0.141260329,19.34417838,19.35666044,0.13741916,0.136876493,0.136876493,0.003854114,0.643396413,0.643396413,178.3954003,0,0.001889421,0.596702474,233166.4782,30716.37908,0.00370477,0.028230229,9.19E-07,0.188973235,3.699504856,0.001694916,0.015071302,9.372802058,0.000242252,10302.60819,0.00704704,0,-0.003851315,0,2.79968E-06,0.003493,53.44906354,2.896951248,19.36928478,3.635582473,114.7789607,0,0.136167328,0.136346938,3.699504856,120.475912,0.67533082,0,0,0,1,0.55,41018.98727,0.607167175,0.000255084,2380.266577,3.188154305
41.25,3.160219274,0.018,0.168833963,48.42413354,4026.147223,48.42413354,26.63327345,38.20880399,218.9899765,23.61175131,2.050333968,41.02474797,57.40935111,3.079759981,1.026070414,3.079759981,6.159519961,36.93956741,0.141545274,19.35040182,19.36295463,0.137329899,0.136787304,0.136787304,0.00385031,0.643638038,0.643638038,179.8196381,0,0.001888481,0.599206955,233427.2542,30671.94851,0.003687915,0.028217432,9.20E-07,0.189609297,3.710943684,0.001695906,0.015090654,9.379664585,0.000242749,10360.54314,0.007139748,0,-0.003847503,0,2.80769E-06,0.003493,53.75988295,2.897248844,19.37565134,3.643912578,115.738759,0,0.136076759,0.136257386,3.710943684,121.3135398,0.674640106,0,0,0,1,0.55,41032.49166,0.609684231,0.000256157,2380.114786,3.190103359
41.5,3.162838593,0.018,0.168956762,48.43935061,4031.594938,48.43935061,26.64164283,38.2494275,221.5076647,23.61979907,2.050996126,41.03822882,57.42789152,3.080809246,1.026413378,3.080809246,6.161618491,36.95192768,0.141828807,19.35666044,19.36928478,0.137240172,0.136700198,0.136700198,0.003846486,0.64387448,0.64387448,181.2133333,0,0.001887563,0.601717902,233686.4968,30626.89597,0.00367106,0.02820398,9.21E-07,0.190246161,3.722382512,0.001696896,0.015109893,9.386486757,0.000243245,10419.17841,0.007232456,0,-0.003843671,0,2.81573E-06,0.003493,54.07445162,2.897546439,19.38205484,3.652242683,116.6786408,0,0.135985671,0.136167328,3.722382512,122.1313002,0.673964205,0,0,0,1,0.55,41046.07438,0.612200799,0.000257231,2379.962365,3.192052413
41.75,3.165459317,0.018,0.169078837,48.45447804,4037.044365,48.45447804,26.64996292,38.29062468,224.0124678,23.6278938,2.051662148,41.05178834,57.44654014,3.081864634,1.026758343,3.081864634,6.163729269,36.96436009,0.142110931,19.36295463,19.37565134,0.137149975,0.136612613,0.136612613,0.003842642,0.644105743,0.644105743,182.5764982,0,0.001886639,0.604232453,233944.2123,30581.22479,0.003654205,0.028189876,9.22E-07,0.190883026,3.733821339,0.001697886,0.015129018,9.393268746,0.000243742,10478.51158,0.007325163,0,-0.003839819,0,2.82377E-06,0.003493,54.39275916,2.897844035,19.38849571,3.660572789,117.598571,0,0.13589406,0.136076759,3.733821339,122.9293241,0.67330311,0,0,0,1,0.55,41059.73637,0.614716877,0.000258305,2379.809314,3.194001466
42,3.168080423,0.018,0.169200193,48.46755564,4042.495494,48.46755564,26.6571556,38.3323514,226.5042388,23.63603605,2.05233208,41.06542748,57.46529824,3.082926219,1.027105334,3.082926219,6.165852439,36.9768655,0.142391647,19.36928478,19.38205484,0.137059299,0.136524546,0.136524546,0.003838778,0.644331836,0.644331836,183.9091864,0,0.001885711,0.606750415,234167.0062,30534.93834,0.003637349,0.02817512,9.23E-07,0.19151989,3.745260167,0.001698876,0.01514803,9.400010722,0.000244238,10538.54023,0.007417871,0,-0.003835946,0,2.8318E-06,0.003493,54.71479503,2.89814163,19.3949744,3.668902894,118.4985437,0,0.135801918,0.135985671,3.745260167,123.707764,0.672656795,0,0,0,1,0.55,41073.47857,0.617232463,0.000259379,2379.655635,3.19595052
42.25,3.170700935,0.018,0.169320831,48.48001341,4047.948094,48.48001341,26.66400737,38.36342222,229.1590996,23.64422638,2.053005968,41.07914715,57.48416711,3.083994073,1.027454373,3.083994073,6.167988145,36.98944474,0.142670958,19.37565134,19.38849571,0.136968141,0.136435989,0.136435989,0.003834893,0.644552774,0.644552774,185.2114915,0,0.001884777,0.609397532,234379.2405,30488.04001,0.003619443,0.028161453,9.24E-07,0.192196472,3.757412354,0.001699928,0.01516693,9.406712859,0.000244765,10599.2619,0.00751636,0,-0.003832053,0,2.84034E-06,0.003493,55.04120296,2.89843653,19.40149133,3.677584969,119.3785806,0,0.135709237,0.13589406,3.757412354,124.4667925,0.672025216,0,0,0,1,0.55,41087.30191,0.6199069,0.00026052,2379.501327,3.198021122
42.5,3.173328277,0.018,0.169440756,48.49239744,4053.402095,48.49239744,26.67081859,38.39248452,231.8388419,23.65246546,2.053683867,41.09294846,57.50314826,3.085068281,1.02780549,3.085068281,6.170136562,37.00209884,0.142948867,19.38205484,19.3949744,0.136876493,0.136346938,0.136346938,0.003830987,0.644768579,0.644768579,186.4835445,0,0.001883838,0.61207752,234590.2187,30440.4864,0.003601303,0.028147475,9.25E-07,0.192881879,3.769723065,0.001700993,0.015185718,9.413375327,0.0002453,10660.72112,0.007616135,0,-0.003828138,0,2.84899E-06,0.003493,55.37171573,2.898730831,19.40804706,3.686345259,120.2387301,0,0.135616013,0.135801918,3.769723065,125.2066009,0.671408307,0,0,0,1,0.55,41101.20752,0.622616218,0.000261675,2379.34635,3.200118735
42.75,3.175962952,0.018,0.169559969,48.50470806,4058.85749,48.50470806,26.67758943,38.4219876,234.5039871,23.66075389,2.054365826,41.10683246,57.52224313,3.086148924,1.02815871,3.086148924,6.172297849,37.01482875,0.143225377,19.38849571,19.40149133,0.136787304,0.136257386,0.136257386,0.003827187,0.644979281,0.644979281,187.7255122,0,0.001882894,0.614762529,234799.9461,30392.27079,0.003583163,0.02813279,9.26E-07,0.193567286,3.782033776,0.001702059,0.015204395,9.419998299,0.000245834,10722.92564,0.007715909,0,-0.003824329,0,2.85765E-06,0.003493,55.70623133,2.899025132,19.41464205,3.695105549,121.0790659,0,0.135522238,0.135709237,3.782033776,125.9273979,0.670805989,0,0,0,1,0.55,41115.19643,0.625324999,0.000262831,2379.190696,3.202216349
43,3.178603569,0.018,0.169678475,48.51694559,4064.31427,48.51694559,26.68432007,38.45188106,237.1543664,23.66909227,2.055051895,41.12080012,57.54145307,3.08723608,1.028514059,3.08723608,6.17447216,37.02763538,0.14350049,19.3949744,19.40804706,0.136700198,0.136167328,0.136167328,0.003823474,0.645184913,0.645184913,188.9375952,0,0.001881944,0.617452304,235008.4283,30343.39695,0.003565023,0.0281174,9.27E-07,0.194252693,3.794344487,0.001703125,0.015222961,9.426581948,0.000246368,10785.8727,0.007815683,0,-0.003820608,0,2.8663E-06,0.003493,56.04473783,2.899319432,19.42127679,3.70386584,121.8996859,0,0.135427905,0.135616013,3.794344487,126.6294082,0.670218164,0,0,0,1,0.55,41129.26965,0.628033242,0.000263987,2379.034365,3.204313962
43.25,3.181248804,0.018,0.169796276,48.52911034,4069.772426,48.52911034,26.69101069,38.4821146,239.7898128,23.67748119,2.055742123,41.13485245,57.56077945,3.088329826,1.028871561,3.088329826,6.176659651,37.04051963,0.14377421,19.40149133,19.41464205,0.136612613,0.136076759,0.136076759,0.003819742,0.645385514,0.645385514,190.1200258,0,0.001880989,0.620146598,235215.6707,30293.86866,0.003546883,0.028101307,9.28E-07,0.1949381,3.806655198,0.00170419,0.015241417,9.433126444,0.000246902,10849.5595,0.007915457,0,-0.003816867,0,2.87495E-06,0.003493,56.38722309,2.899613733,19.42795174,3.71262613,122.7007106,0,0.135333007,0.135522238,3.806655198,127.3128715,0.66964472,0,0,0,1,0.55,41143.42816,0.630740944,0.000265142,2378.877357,3.206411575
43.5,3.183897391,0.018,0.169913375,48.54120264,4075.231951,48.54120264,26.69766145,38.512638,242.410161,23.68592124,2.056436558,41.14899043,57.58022362,3.089430238,1.029231243,3.089430238,6.178860476,37.05348241,0.144046538,19.40804706,19.42127679,0.136524546,0.135985671,0.135985671,0.003815989,0.645581129,0.645581129,191.273066,0,0.001880029,0.622845175,235421.6787,30243.68975,0.003528743,0.028084512,9.29E-07,0.195623507,3.818965909,0.001705256,0.015259762,9.43963196,0.000247437,10913.98323,0.008015231,0,-0.003813105,0,2.8836E-06,0.003493,56.73367479,2.899908034,19.43466738,3.721386421,123.4822819,0,0.135237536,0.135427905,3.818965909,127.9780407,0.669085529,0,0,0,1,0.55,41157.67298,0.633448103,0.000266298,2378.719672,3.208509188
43.75,3.186548123,0.018,0.170029776,48.5532228,4080.692836,48.5532228,26.70427254,38.54340113,245.0152474,23.69441302,2.057135248,41.16321505,57.59978695,3.090537393,1.029593129,3.090537393,6.181074787,37.06652463,0.144317479,19.41464205,19.42795174,0.136435989,0.13589406,0.13589406,0.003812215,0.645771807,0.645771807,192.3970057,0,0.001879063,0.625547803,235626.4579,30192.86406,0.003510603,0.02806449,9.30E-07,0.196308915,3.83127662,0.001706321,0.015277998,9.44609867,0.000247958,10979.14103,0.008115005,0,-0.003809322,0,2.89225E-06,0.003493,57.08408044,2.900202334,19.44142418,3.730146711,124.244562,0,0.135141488,0.135333007,3.83127662,128.6251811,0.668540452,0,0,0,1,0.55,41172.00509,0.636097952,0.00026743,2378.561309,3.210606801
44,3.18918566,0.018,0.170145481,48.56517115,4086.155074,48.56517115,26.71084413,38.57435395,247.6049104,23.7029571,2.057838242,41.17752729,57.61947078,3.091651368,1.029957243,3.091651368,6.183302737,37.07964719,0.144587035,19.42127679,19.43466738,0.136346938,0.135801918,0.135801918,0.003808458,0.645957602,0.645957602,193.4921605,0,0.001878092,0.628251466,235830.0136,30141.39547,0.003492463,0.028037883,9.30E-07,0.196994322,3.843587331,0.001707387,0.015296125,9.452526744,0.000248451,11045.03001,0.008214779,0,-0.003805557,0,2.9009E-06,0.003493,57.43842738,2.900496635,19.44822259,3.738907001,124.9877319,0,0.135044854,0.135237536,3.843587331,129.2545692,0.668009334,0,0,0,1,0.55,41186.42548,0.638614677,0.000268506,2378.402285,3.212704414
44.25,3.191776463,0.018,0.170260494,48.577048,4091.618656,48.577048,26.7173764,38.60544654,250.17899,23.71155407,2.058545588,41.19192813,57.63927647,3.09277224,1.030323612,3.09277224,6.185544479,37.09285098,0.144855208,19.42795174,19.44142418,0.136257386,0.135709237,0.135709237,0.003804849,0.646138571,0.646138571,194.5588698,0,0.001877114,0.630949506,236032.3513,30089.28788,0.003474323,0.028010609,9.31E-07,0.197679729,3.855898042,0.001708452,0.015314144,9.458916356,0.000248943,11111.64726,0.008314553,0,-0.00380194,0,2.90955E-06,0.003493,57.79670277,2.900790936,19.45506309,3.747667292,125.71199,0,0.134947627,0.135141488,3.855898042,129.8664912,0.667492011,0,0,0,1,0.55,41200.93514,0.64113089,0.000269582,2378.242631,3.214802028
44.5,3.194321809,0.018,0.170374818,48.58885369,4097.083574,48.58885369,26.72386953,38.61899972,252.9978615,23.72020452,2.059257334,41.20641854,57.65920535,3.093900083,1.03069226,3.093900083,6.187800166,37.1061369,0.145122003,19.43466738,19.44822259,0.136167328,0.135616013,0.135616013,0.00380122,0.646314775,0.646314775,195.5974951,0,0.001876131,0.633832417,236233.4764,30036.54523,0.003454605,0.027984509,9.32E-07,0.198424722,3.869278988,0.00170961,0.015332055,9.465267677,0.000249479,11178.98982,0.008423001,0,-0.003798301,0,2.91895E-06,0.003493,58.15992914,2.901085237,19.46194614,3.756925132,126.417551,0,0.134849802,0.135044854,3.869278988,130.4612423,0.666988308,0,0,0,1,0.55,41215.53505,0.643869049,0.000270751,2378.082349,3.217081997
44.75,3.196830967,0.018,0.170488456,48.60042252,4102.54982,48.60042252,26.73023239,38.6259669,255.8968425,23.7289092,2.059973542,41.2209998,57.67925917,3.095034997,1.031063219,3.095034997,6.190069994,37.11950611,0.145387422,19.44142418,19.45506309,0.136076759,0.135522238,0.135522238,0.00379757,0.646486279,0.646486279,196.6084179,0,0.001875143,0.636783346,236433.3946,29983.10198,0.003434297,0.027958364,9.32E-07,0.19919206,3.883061271,0.001710803,0.015349858,9.471580881,0.00025003,11247.12452,0.008534702,0,-0.003794642,0,2.92864E-06,0.003493,58.52782429,2.901379537,19.46887234,3.766369553,127.1046446,0,0.134751371,0.134947627,3.883061271,131.0391252,0.66649804,0,0,0,1,0.55,41230.2265,0.646690064,0.000271956,2377.921381,3.219430351
45,3.199307647,0.018,0.170601411,48.60879689,4108.017367,48.60879689,26.73483829,38.63294899,258.7776392,23.73766882,2.06069427,41.23567308,57.69943955,3.096177073,1.031436519,3.096177073,6.192354147,37.1329597,0.145651469,19.44822259,19.46194614,0.135985671,0.135427905,0.135427905,0.003793899,0.646653152,0.646653152,197.5920381,0,0.001874148,0.639731631,236632.1111,29928.93646,0.003413989,0.02793146,9.33E-07,0.199959398,3.896843555,0.001711996,0.015367554,9.477856139,0.000250582,11316.0742,0.008646403,0,-0.003790961,0,2.93832E-06,0.003493,58.90012395,2.901673838,19.47584225,3.775813974,127.7735142,0,0.134652328,0.134849802,3.896843555,131.6004494,0.666021013,0,0,0,1,0.55,41245.01066,0.649510498,0.000273161,2377.759709,3.221778704
45.25,3.201752363,0.018,0.170713685,48.61712085,4113.485857,48.61712085,26.73941647,38.63988463,261.6400495,23.74648402,2.061419571,41.25043948,57.71974799,3.097326397,1.031812188,3.097326397,6.194652795,37.14649866,0.145914146,19.45506309,19.46887234,0.13589406,0.135333007,0.135333007,0.003790208,0.646815463,0.646815463,198.5487718,0,0.001873148,0.642677301,236829.6314,29874.05324,0.00339368,0.027903801,9.34E-07,0.200726736,3.910625838,0.001713189,0.015385144,9.484093625,0.000251133,11385.8354,0.008758103,0,-0.00378726,0,2.94801E-06,0.003493,59.27681308,2.901968139,19.48285639,3.785258395,128.4244159,0,0.134552664,0.134751371,3.910625838,132.14553,0.665557025,0,0,0,1,0.55,41259.88864,0.652330349,0.000274365,2377.597331,3.224127057
45.5,3.204165626,0.018,0.170825283,48.62539463,4118.955283,48.62539463,26.74396705,38.64304279,264.5364102,23.75535546,2.0621495,41.26530008,57.740186,3.098483054,1.032190254,3.098483054,6.196966107,37.160124,0.146175458,19.46194614,19.47584225,0.135801918,0.135237536,0.135237536,0.003786494,0.646973287,0.646973287,199.4790504,0,0.001872141,0.645659166,237025.9611,29818.45689,0.003373051,0.027875759,9.35E-07,0.201506177,3.924625513,0.001714401,0.015402628,9.490293509,0.000251693,11456.40464,0.008871566,0,-0.003783536,0,2.95784E-06,0.003493,59.65809199,2.902262439,19.48991528,3.794803881,129.0576168,0,0.134452371,0.134652328,3.924625513,132.6746868,0.665105867,0,0,0,1,0.55,41274.86154,0.65519479,0.000275589,2377.434249,3.226512452
45.75,3.206549531,0.018,0.170936207,48.63361847,4124.42564,48.63361847,26.74849016,38.62941667,267.6496309,23.76428382,2.062884112,41.28025603,57.76075514,3.099647132,1.032570745,3.099647132,6.199294263,37.17383676,0.146435406,19.46887234,19.48285639,0.135709237,0.135141488,0.135141488,0.003782759,0.647126697,0.647126697,200.3833179,0,0.001871128,0.648813501,237221.1056,29762.138,0.003350981,0.027848618,9.36E-07,0.202340084,3.93960345,0.001715697,0.015420006,9.496455966,0.000252293,11527.79251,0.008992957,0,-0.003779791,0,2.96837E-06,0.003493,60.0447819,2.90255674,19.49701946,3.804804158,129.6733946,0,0.134351442,0.134552664,3.93960345,133.1882437,0.664667324,0,0,0,1,0.55,41289.93051,0.658261905,0.000276898,2377.27045,3.229064532
