Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,="Delay in Action: Flood Control",Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,="Flood Mitigation Rate: High Marsh",="Flood Mitigation Rate: Low Marsh",Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,="Horizontal Growth Rate: Low Marsh",Human Mortality Rate,Human Population,="Inundation Loss Rate: Low Marsh",Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,="Low Marsh Erosion Rate: Fiddler Crabs",="Low Marsh Erosion Rate: SLR",="Low Marsh Growth: Fiddlers",Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,="Policy Demand: Erosion Control",Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,="Vertical Growth Rate: Low Marsh"
41.5,3.16283859297,0.018,0.168956761626,48.4393506051,4031.5949382,48.4393506051,26.6416428328,36.1885626129,221.359881839,23.2750738381,2.02263265756,40.460777695,56.6337144117,3.03586405737,1.01172255597,3.03586405737,6.07172811473,36.4224762745,0.141828807304,19.1008271123,19.1042762649,0.140346168566,0.140195466568,0.140195466568,0.00397885446681,0.643874480076,0.643874480076,181.213333336,0,0,0.601717901604,233686.496767,30606.4626799,0.00367105984743,0.0281851632607,9.20889276083e-7,0.190246161452,3.72238251151,0.0016968959307,0.0151098926548,9.38648675702,0.000243245184199,9857.79696243,0.00723245558149,0,-0.000483038738556,0.003493,0.00000281572825133,0,16.7276555512,2.89754643918,19.107761518,3.65224268347,116.678640784,0,0.139987493936,0.140040280396,3.72238251151,122.131300161,0.673964205135,2.39786163793,0,0,1,0.55,40464.2596423,0.612200798636,0.000257231293965,2379.96236461,3.19205241262
41.75,3.16545931723,0.018,0.169078837421,48.4544780407,4037.04436514,48.4544780407,26.6499629224,36.2046609647,223.85928728,23.2772813933,2.02281429185,40.4644755829,56.6388001719,3.03615187786,1.01181663322,3.03615187786,6.07230375572,36.4258667813,0.14211093064,19.1025472476,19.1060142985,0.140321347742,0.140169923411,0.140169923411,0.00397779667891,0.644105743055,0.644105743055,182.57649818,0,0,0.604232452925,233944.212333,30560.3132332,0.00365420454826,0.0281705995164,9.2180336312e-7,0.190883025928,3.73382133949,0.00169788600935,0.0151290178626,9.3932687456,0.000243741585496,9907.67224071,0.00732516337681,0,-0.000481972912563,0.003493,0.00000282376634667,0,16.8220980827,2.89784403482,19.1095180407,3.66057278861,117.598571025,0,0.139960894753,0.140013955132,3.73382133949,122.929324059,0.673303110116,2.41491174053,0,0,1,0.55,40467.9854739,0.614716876836,0.000258305097435,2379.80931441,3.19400146627
42,3.16808042321,0.018,0.169200193001,48.4675556364,4042.49549392,48.4675556364,26.6571556,36.2214065307,226.345535372,23.279500787,2.02299690019,40.4681933014,56.6439132054,3.03644124184,1.01191121497,3.03644124184,6.07288248369,36.4292754703,0.142391646648,19.1042762649,19.107761518,0.1402964105,0.140144253918,0.140144253918,0.0039767339296,0.644331835636,0.644331835636,183.909186438,0,0,0.606750415445,234167.006206,30513.5435921,0.0036373492491,0.0281553791386,9.22717450157e-7,0.191519890404,3.74526016746,0.00169887608799,0.0151480302369,9.40001072229,0.000244237986793,9958.18769388,0.00741787117213,0,-0.000480902125155,0.003493,0.000002831804442,0,16.9177269529,2.89814163046,19.1112839829,3.66890289374,118.498543688,0,0.139934154987,0.139987493936,3.74526016746,123.707763985,0.672656795347,2.43216771446,0,0,1,0.55,40471.731286,0.61723246319,0.000259378900906,2379.65563519,3.19595051992
42.25,3.17070093514,0.018,0.16932083146,48.4800134058,4047.94809393,48.4800134058,26.6640073732,36.2282340563,228.994620542,23.2817321648,2.02318049457,40.4719310946,56.649053848,3.03673216832,1.01200630745,3.03673216832,6.07346433665,36.4327025654,0.142670957926,19.1060142985,19.1095180407,0.140271355311,0.140118456475,0.140118456475,0.00397566615377,0.644552773663,0.644552773663,185.211491512,0,0,0.609397532281,234379.240531,30466.1572087,0.00361944280411,0.0281412403428,9.2368854234e-7,0.192196471615,3.75741235425,0.00169992791084,0.015166930262,9.40671285888,0.000244765345128,10009.3401159,0.00751636049711,0,-0.000479825809951,0.003493,0.0000028403438165,0,17.0151566321,2.89843653023,19.1130594609,3.67758496864,119.378580569,0,0.139907272845,0.139960894753,3.75741235425,124.466792503,0.672025215533,2.44993958797,0,0,1,0.55,40475.4973246,0.619906900271,0.000260519669906,2379.50132707,3.19802112226
42.5,3.17332827714,0.018,0.169440755891,48.4923974409,4053.40209544,48.4923974409,26.6708185925,36.2333302664,231.668427288,23.2839757362,2.02336509222,40.4756893133,56.6542225821,3.03702468459,1.01210191956,3.03702468459,6.07404936918,36.436148388,0.142948867129,19.107761518,19.1112839829,0.140246180653,0.140092529474,0.140092529474,0.00397459328654,0.644768579377,0.644768579377,186.483544496,0,0,0.612077520037,234590.218697,30418.1109261,0.00360130277116,0.0281267846626,9.24672302332e-7,0.192881878766,3.76972306522,0.00170099345463,0.0151857184229,9.41337532726,0.000245299582806,10061.1730168,0.00761613460646,0,-0.000478744291949,0.003493,0.00000284899458637,0,17.1139894474,2.89873083093,19.1148446411,3.68634525904,120.238730062,0,0.139880246542,0.139934154988,3.76972306522,125.206600911,0.671408307097,2.46800154355,0,0,1,0.55,40479.2839429,0.62261621794,0.000261675320135,2379.34635035,3.20011873543
42.75,3.17596295162,0.018,0.16955996939,48.5047080614,4058.85749015,48.5047080614,26.6775894338,36.2390089352,234.327503799,23.2862316708,2.02355070709,40.4794682419,56.6594197986,3.03731881278,1.01219805855,3.03731881278,6.07463762556,36.4396131991,0.14322537697,19.1095180407,19.1130594609,0.140220885009,0.140066471313,0.140066471313,0.00397351526324,0.64497928108,0.64497928108,187.725512208,0,0,0.61476252872,234799.946149,30369.3981395,0.0035831627382,0.028111617497,9.25656062324e-7,0.193567285918,3.78203377619,0.00170205899841,0.0152043952045,9.41999829946,0.000245833820483,10113.693288,0.00771590871581,0,-0.000477657617879,0.003493,0.00000285764535625,0,17.214102668,2.89902513163,19.1166396586,3.69510554944,121.079065904,0,0.139853074304,0.139907272845,3.78203377619,125.927397903,0.670805989136,2.48628786019,0,0,1,0.55,40483.0914276,0.625324999389,0.000262830970365,2379.19069629,3.20221634859
43,3.17860356928,0.018,0.169678475056,48.5169455873,4064.31426981,48.5169455873,26.684320073,36.2452199497,236.971680507,23.2885001261,2.02373735214,40.4832681437,56.66464586,3.0376145734,1.01229473111,3.0376145734,6.0752291468,36.44309724,0.143500490219,19.1112839829,19.1148446411,0.140195466568,0.140040280396,0.140040280396,0.00397243200672,0.645184912795,0.645184912795,188.937595208,0,0,0.617452303533,235008.428339,30320.0226786,0.00356502270525,0.0280957404275,9.26639822317e-7,0.194252693069,3.79434448717,0.00170312454219,0.0152229610921,9.42658194756,0.000246368058161,10166.8973654,0.00781568282516,0,-0.000476565710596,0.003493,0.00000286629612612,0,17.315492421,2.89931943233,19.1184446385,3.70386583983,121.899685888,0,0.139825753581,0.139880246543,3.79434448717,126.629408244,0.670218164385,2.50479876144,0,0,1,0.55,40486.920044,0.628033242304,0.000263986620594,2379.03436504,3.20431396176
43.25,3.18124880398,0.018,0.169796275988,48.5291103386,4069.77242618,48.5291103386,26.6910106862,36.2519133459,239.600789609,23.2907812585,2.02392504026,40.4870892811,56.6699011272,3.03791198687,1.01239194393,3.03791198687,6.07582397374,36.4466007515,0.1437742097,19.1130594609,19.1166396586,0.140169923411,0.140013955131,0.140013955131,0.00397134343518,0.645385513935,0.645385513935,190.120025797,0,0,0.620146598177,235215.670719,30269.9884026,0.0035468826723,0.0280791550784,9.27623582309e-7,0.194938100221,3.80665519814,0.00170419008598,0.0152414165714,9.43312644377,0.000246902295838,10220.781654,0.00791545693451,0,-0.000475468488289,0.003493,0.00000287494689599,0,17.4181547656,2.89961373303,19.1202597055,3.71262613023,122.700710558,0,0.139798282307,0.139853074304,3.80665519814,127.312871476,0.669644720185,2.52353445563,0,0,1,0.55,40490.7700565,0.630740944373,0.000265142270823,2378.87735673,3.20641157492
43.5,3.18389739052,0.018,0.169913375286,48.5412026354,4075.2319511,48.5412026354,26.6976614495,36.2590393129,242.214665074,23.2930752241,2.02411378426,40.4909319155,56.6751859594,3.03821107353,1.01248970364,3.03821107353,6.07642214705,36.4501239729,0.144046538292,19.1148446411,19.1184446385,0.140144253918,0.139987493936,0.139987493936,0.0039702494796,0.645581128955,0.645581128955,191.273066026,0,0,0.622845174648,235421.678744,30219.2992004,0.00352874263935,0.0280618631167,9.28607342301e-7,0.195623507372,3.81896590911,0.00170525562976,0.0152597621282,9.43963196034,0.000247436533516,10275.3425281,0.00801523104386,0,-0.00047436588193,0.003493,0.00000288359766586,0,17.5220856938,2.89990803373,19.1220849838,3.72138642063,123.482281904,0,0.139770658565,0.139825753582,3.81896590911,127.978040651,0.669085529448,2.54249513585,0,0,1,0.55,40494.6417285,0.633448103285,0.000266297921052,2378.7196715,3.20850918809
43.75,3.18654812268,0.018,0.170029776053,48.5532227982,4080.69283639,48.5532227982,26.704272539,36.2665481974,244.813142663,23.2953821783,2.02430359695,40.494796307,56.6805007145,3.03851185362,1.01258801688,3.03851185362,6.07702370724,36.453667143,0.144317478927,19.1166396586,19.1202597055,0.140118456475,0.139960894753,0.139960894753,0.00396915007117,0.645771807024,0.645771807024,192.397005713,0,0,0.625547803041,235626.45787,30167.9589897,0.0035106026064,0.0280413404434,9.29507377443e-7,0.196308914524,3.83127662008,0.00170632117354,0.0152779982482,9.44609866959,0.000247958285747,10330.5763322,0.0081150051532,0,-0.000473257822738,0.003493,0.00000289224843573,0,17.6272811305,2.90020233443,19.1239205968,3.73014671103,124.244562046,0,0.139742880448,0.139798282307,3.83127662008,128.62518109,0.668540451622,2.56155199811,0,0,1,0.55,40498.535322,0.636097951624,0.00026742970597,2378.56130947,3.21060680125
44,3.18918565983,0.018,0.17014548139,48.5651711472,4086.15507396,48.5651711472,26.710844131,36.2743906201,247.396059939,23.297702295,2.02449449263,40.4986827474,56.6858457936,3.03881434986,1.01268689105,3.03881434986,6.07762869972,36.4572305291,0.144587034589,19.1184446385,19.1220849838,0.140092529475,0.139934154987,0.139934154987,0.00396804514138,0.645957601687,0.645957601687,193.492160474,0,0,0.628251465754,235830.013556,30115.9717177,0.00349246257345,0.0280142335507,9.30211842847e-7,0.196994321675,3.84358733106,0.00170738671733,0.0152961254177,9.45252674387,0.000248450873691,10386.4794131,0.00821477926255,0,-0.000472144242177,0.003493,0.00000290089920561,0,17.7337369897,2.90049663513,19.1257666831,3.73890700143,124.987731925,0,0.139714946058,0.139770658565,3.84358733106,129.254569184,0.668009333642,2.58052988476,0,0,1,0.55,40502.4511308,0.638614676975,0.000268505744805,2378.40228498,3.21270441442
44.25,3.19177646264,0.018,0.1702604944,48.5770480029,4091.61865571,48.5770480029,26.7173764016,36.2825175172,249.963256273,23.300035774,2.02468648773,40.5025915707,56.6912216565,3.03911858825,1.01278633467,3.03911858825,6.0782371765,36.4608144377,0.144855208314,19.1202597055,19.1239205968,0.140066471314,0.139907272845,0.139907272845,0.00396693462194,0.646138570537,0.646138570537,194.558869789,0,0,0.630949505608,236032.35126,30063.3413597,0.00347432254049,0.0279864547523,9.3091630825e-7,0.197679728826,3.85589804203,0.00170845226111,0.0153141441227,9.45891635557,0.000248943461635,10443.0481322,0.0083145533719,0,-0.000471025071966,0.003493,0.00000290954997548,0,17.8414491943,2.90079093583,19.1276234016,3.74766729183,125.711990011,0,0.139686853502,0.139742880449,3.85589804203,129.866491228,0.66749201087,2.59972855206,0,0,1,0.55,40506.3894919,0.641130890477,0.00026958178364,2378.24263131,3.21480202758
44.5,3.19432180885,0.018,0.170374818188,48.5888536857,4097.08357361,48.5888536857,26.7238695271,36.2743207051,252.774876781,23.3023827677,2.02487959481,40.5065230329,56.6966286548,3.03942458871,1.01288635424,3.03942458871,6.07884917741,36.4644191032,0.145122003189,19.1220849838,19.1257666831,0.140040280396,0.139880246542,0.139880246542,0.00396581844482,0.646314774892,0.646314774892,195.597495093,0,0,0.633832416941,236233.476441,30010.0719158,0.00345460549943,0.0279598443185,9.31682016523e-7,0.198424722013,3.86927898761,0.0017096104382,0.0153320548494,9.46526767709,0.000249478872831,10500.2787471,0.00842300136736,0,-0.000469899492016,0.003493,0.0000029189528021,0,17.9513861499,2.90108523653,19.1294908736,3.75692513181,126.417551011,0,0.13965860066,0.139714946058,3.86927898761,130.461242305,0.666988308021,2.61959770622,0,0,1,0.55,40510.3506629,0.643869049498,0.000270751368168,2378.08234859,3.21708199725
44.75,3.19683096699,0.018,0.170488455855,48.6004225244,4102.54981965,48.6004225244,26.7302323884,36.2601219296,255.666373704,23.3047435338,2.02507383506,40.510477565,56.7020673816,3.03973238478,1.01298696072,3.03973238478,6.07946476957,36.4680449211,0.145387422352,19.1239205968,19.1276234016,0.140013955132,0.139853074304,0.139853074304,0.00396469654224,0.64648627948,0.64648627948,196.608417917,0,0,0.636783345667,236433.39456,29956.0982449,0.00343429708032,0.0279331836262,9.32470690871e-7,0.199192059963,3.88306127117,0.00171080335277,0.015349858084,9.47158088084,0.000250030342745,10558.2368332,0.00853470207012,0,-0.000468767904586,0.003493,0.00000292863765001,0,18.0630669736,2.90137953723,19.131369304,3.76636955288,127.104644614,0,0.139630185102,0.139686853502,3.88306127117,131.039125202,0.666498040063,2.63987957419,0,0,1,0.55,40514.3350781,0.646690064064,0.000271956032332,2377.92138133,3.21943035061
45,3.19930764659,0.018,0.170601410506,48.6087968926,4108.01736719,48.6087968926,26.7348382909,36.2461270916,258.539538314,23.3071182793,2.02526922552,40.5144555143,56.7075383144,3.04004200351,1.01308816296,3.04004200351,6.08008400702,36.4716922096,0.145651468986,19.1257666831,19.1294908736,0.139987493936,0.139825753581,0.139825753581,0.00396356884668,0.646653152127,0.646653152127,197.592038064,0,0,0.639731630748,236632.111075,29901.3988945,0.00341398866122,0.0279057605515,9.33259365219e-7,0.199959397912,3.89684355473,0.00171199626735,0.0153675543126,9.47785613922,0.000250581812659,10616.944193,0.00864640277287,0,-0.000467630524178,0.003493,0.00000293832249792,0,18.176168829,2.90167383793,19.1332588578,3.77581397395,127.773514249,0,0.13960160497,0.13965860066,3.89684355473,131.600449373,0.666021013104,2.66041312078,0,0,1,0.55,40518.3430875,0.649510498159,0.000273160696496,2377.75970881,3.22177870397
45.25,3.20175236344,0.018,0.170713685243,48.6171208524,4113.48585684,48.6171208524,26.7394164688,36.2322758071,261.394168018,23.3095071774,2.02546578042,40.5184571705,56.7130418517,3.04035346743,1.01318996832,3.04035346743,6.08070693486,36.4753612344,0.145914146327,19.1276234016,19.131369304,0.139960894753,0.139798282307,0.139798282307,0.00396243527053,0.646815463461,0.646815463461,198.548771845,0,0,0.642677300951,236829.631446,29845.9784982,0.00339368024211,0.0278775777052,9.34048039567e-7,0.200726735862,3.91062583829,0.00171318918193,0.0153851440214,9.4840936246,0.000251133282574,10676.3964847,0.00875810347563,0,-0.000466487263182,0.003493,0.00000294800734583,0,18.2906869596,2.90196813863,19.1351596725,3.78525839501,128.42441588,0,0.139572857129,0.139630185103,3.91062583829,132.145529955,0.665557025245,2.68119849527,0,0,1,0.55,40522.3749829,0.652330349276,0.00027436536066,2377.59733119,3.22412705732
45.5,3.20416562552,0.018,0.170825283168,48.625394634,4118.95528293,48.625394634,26.7439670487,36.2150686714,264.282548825,23.3119104001,2.02566351393,40.522482822,56.71857839,3.04066679899,1.01329238414,3.04066679899,6.08133359799,36.47905226,0.146175457653,19.1294908736,19.1332588578,0.139934154988,0.139770658565,0.139770658565,0.00396129570318,0.64697328662,0.64697328662,199.479050364,0,0,0.645659166394,237025.961129,29789.8417251,0.00337305149323,0.0278490083307,9.34849153873e-7,0.201506177225,3.92462551326,0.00171440091264,0.0154026276963,9.49029350933,0.000251693450961,10736.5893299,0.0088715660615,0,-0.000465337858225,0.003493,0.00000295784495526,0,18.4068185458,2.90226243933,19.1370718851,3.79480388084,129.057616826,0,0.139543939054,0.139601604971,3.92462551326,132.674686823,0.665105867413,2.70232921999,0,0,1,0.55,40526.4310549,0.655194789647,0.000275589026293,2377.4342486,3.22651245184
45.75,3.20654953134,0.018,0.170936207383,48.6336184673,4124.42563983,48.6336184673,26.748490157,36.1823284701,267.387408004,23.3143281407,2.02586244195,40.5265327926,56.7241483747,3.0409820234,1.01339541865,3.0409820234,6.08196404681,36.4827655831,0.146435406292,19.131369304,19.1351596725,0.139907272845,0.139742880448,0.139742880448,0.00396015006816,0.64712669697,0.64712669697,200.383317863,0,0,0.648813501353,237221.105581,29732.9793076,0.00335098126037,0.0278213345094,9.35706247988e-7,0.202340083948,3.93960344955,0.00171569731599,0.0154200058233,9.49645596571,0.000252292762476,10797.5323223,0.00899295712139,0,-0.000464181698165,0.003493,0.00000296836999157,0,18.5252972246,2.90255674002,19.1389956495,3.80480415808,129.673394616,0,0.139514848639,0.139572857129,3.93960344955,133.188243691,0.664667324163,2.72413925751,0,0,1,0.55,40530.5116298,0.658261905013,0.000276898198537,2377.2704499,3.22906453161
46,3.20891163225,0.018,0.171046460988,48.641792582,4129.89692191,48.641792582,26.7529859201,36.1495898644,270.471319962,23.3167606717,2.02606258691,40.5306075386,56.7297524334,3.04129917618,1.01349908348,3.04129917618,6.08259835236,36.4865016223,0.146690561732,19.1332588578,19.1370718851,0.139880246543,0.139714946058,0.139714946058,0.00395899828948,0.647275771836,0.647275771836,201.262030131,0,0,0.651967382035,237415.070256,29675.3332857,0.00332891102751,0.0277928293201,9.36563342104e-7,0.203173990671,3.95458138583,0.00171699371933,0.0154369175248,9.50258116598,0.000252892073992,10859.2838816,0.00911434818129,0,-0.000463019394448,0.003493,0.00000297889502788,0,18.6453222212,2.90285104072,19.1409311823,3.81480443531,130.272035895,0,0.139485583789,0.139543939054,3.95458138583,133.686527267,0.664241174452,2.74622682289,0,0,1,0.55,40534.6171673,0.661328378174,0.000278207370781,2377.10588443,3.23161661137
46.25,3.21125188129,0.018,0.171156062534,48.6499183537,4135.36912357,48.6499183537,26.7574550945,36.1167830489,273.534047701,23.319208181,2.02626396426,40.5347073749,56.7353909993,3.04161828183,1.01360338662,3.04161828183,6.08323656366,36.4902606662,0.146939723516,19.1351596725,19.1389956495,0.139853074304,0.139686853502,0.139686853502,0.00395784029146,0.647420590244,0.647420590244,202.115652975,0,0,0.655120744303,237607.887792,29616.9088968,0.00330684079465,0.0277634956575,9.37420436219e-7,0.204007897394,3.96955932212,0.00171829012268,0.0154532359773,9.50867014079,0.000253491385507,10921.839088,0.00923573924119,0,-0.000461850871392,0.003493,0.00000298942006419,0,18.7668882264,2.90314534142,19.1428786333,3.82480471255,130.853835346,0,0.139456142149,0.13951484864,3.96955932212,134.16986645,0.663827192377,2.7685921227,0,0,1,0.55,40538.7479848,0.664394206163,0.000279516543025,2376.94055233,3.23416869113
46.5,3.21357024675,0.018,0.17126503606,48.6579975644,4140.84223939,48.6579975644,26.7618986604,36.0838385104,276.575357159,23.3216708559,2.02646658941,40.5388326152,56.7410645035,3.04193936476,1.01370833605,3.04193936476,6.08387872952,36.4940430023,0.147187654614,19.1370718851,19.1409311823,0.139825753582,0.13965860066,0.13965860066,0.00395667596548,0.647561232668,0.647561232668,202.94466075,0,0,0.658273527001,237799.600476,29557.71142,0.0032847705618,0.0277333364735,9.38277530335e-7,0.204841804117,3.98453725841,0.00171958652603,0.0154694609245,9.51472422555,0.000254090697022,10985.1929782,0.00935713030108,0,-0.00046067602038,0.003493,0.0000029999451005,0,18.8899898311,2.90343964212,19.1448381513,3.83480498979,131.419094679,0,0.139426520401,0.139485583789,3.98453725841,134.638591572,0.663425147889,2.79123534075,0,0,1,0.55,40542.9043982,0.667459386015,0.000280825715269,2376.77445378,3.2367207709
46.75,3.21586671151,0.018,0.171373384276,48.6660304152,4146.31626411,48.6660304152,26.7663167283,36.0506870355,279.595017224,23.3241488827,2.02667047769,40.5429835714,56.7467733753,3.04226244926,1.01381393973,3.04226244926,6.08452489852,36.4978489169,0.147434357807,19.1389956495,19.1428786333,0.139798282307,0.139630185102,0.139630185102,0.00395550522344,0.647697780798,0.647697780798,203.749534974,0,0,0.661425671855,237990.213079,29497.7461754,0.00326270032894,0.0277023547765,9.3913462445e-7,0.20567571084,3.9995151947,0.00172088292937,0.01548559277,9.52074357091,0.000254690008537,11049.3405465,0.00947852136098,0,-0.000459494753298,0.003493,0.00000301047013681,0,19.0146215273,2.90372922441,19.1468098845,3.84480526702,131.968121641,0,0.139396716257,0.139456142149,3.9995151947,135.093033693,0.663034807467,2.81415663811,0,0,1,0.55,40547.0867218,0.670523914766,0.000282134887513,2376.60758894,3.23927285066
47,3.21814127223,0.018,0.171481109895,48.6740171071,4151.79119253,48.6740171071,26.7707094089,36.0172597168,282.592799759,23.3266424468,2.02687564436,40.5471605544,56.752518042,3.04258755952,1.01392020554,3.04258755952,6.08517511904,36.5016786947,0.147679835914,19.1409311823,19.1448381513,0.139770658565,0.13960160497,0.13960160497,0.0039543279837,0.647830317313,0.647830317313,204.530762986,0,0,0.664577123393,238179.730372,29437.0185236,0.00324063009608,0.0276705536315,9.39991718566e-7,0.206509617563,4.01449313099,0.00172217933272,0.0155016319178,9.52672832753,0.000255289320052,11114.2767452,0.00959991242088,0,-0.000458306988528,0.003493,0.00000302099517312,0,19.1407777088,2.90401611047,19.1487939807,3.85480554426,132.501229086,0,0.139366727437,0.139426520402,4.01449313099,135.533523935,0.662655934764,2.83735615317,0,0,1,0.55,40551.2952689,0.673587789451,0.000283444059757,2376.43995796,3.24182493042
47.25,3.22039393875,0.018,0.171588215628,48.6819578411,4157.26701946,48.6819578411,26.7750768126,35.9834879596,285.568479614,23.3291517329,2.02708210461,40.5513638733,56.758298929,3.04291471961,1.01402714136,3.04291471961,6.08582943922,36.5055326193,0.147924091791,19.1428786333,19.1468098845,0.139742880449,0.139572857129,0.139572857129,0.00395314416499,0.647958925666,0.647958925666,205.288836699,0,0,0.667727828849,238368.157124,29375.5338653,0.00321855986322,0.027637936159,9.40848812681e-7,0.207343524286,4.02947106727,0.00172347573606,0.0155175787713,9.53267864602,0.000255888631567,11179.9964856,0.00972130348077,0,-0.000457112644783,0.003493,0.00000303152020944,0,19.2684526723,2.90430299652,19.1507905866,3.86480582149,133.018734079,0,0.139336551672,0.139396716257,4.02947106727,135.960392864,0.662288291219,2.86083400164,0,0,1,0.55,40555.5303509,0.676651007108,0.000284753232,2376.27156101,3.24437701019
47.5,3.22262473331,0.018,0.171694704186,48.6898528182,4162.74373972,48.6898528182,26.77941905,35.949303489,288.521834649,23.3316769248,2.02728987356,40.555593836,56.7641164596,3.04324395348,1.01413475502,3.04324395348,6.08648790696,36.509410973,0.148167128333,19.1448381513,19.1487939807,0.139714946058,0.139543939054,0.139543939054,0.00395195368636,0.648083689883,0.648083689883,206.024251395,0,0,0.670877738088,238555.498104,29313.2976398,0.00319648963036,0.0276045055351,9.41705906796e-7,0.208177431009,4.04444900356,0.00172477213941,0.0155334337343,9.53859467698,0.000256487943082,11246.4946382,0.00984269454067,0,-0.000455911641116,0.003493,0.00000304204524575,0,19.3976406181,2.90458988258,19.1527998484,3.87480609873,133.520957049,0,0.139306186703,0.139366727437,4.04444900356,136.373969912,0.661931636633,2.88459027665,0,0,1,0.55,40559.7922781,0.679713564776,0.000286062404244,2376.10239826,3.24692908995
47.75,3.22483368999,0.018,0.171800578277,48.6977022393,4168.22134816,48.6977022393,26.7837362316,35.9119681087,291.490616971,23.3342182052,2.02749896625,40.5598507488,56.769971055,3.04357528498,1.01424305431,3.04357528498,6.08715056996,36.5133140367,0.148408948469,19.1468098845,19.1507905866,0.139686853502,0.139514848639,0.139514848639,0.0039507564672,0.64820469437,0.64820469437,206.737504611,0,0,0.674055561738,238741.75808,29250.3153254,0.00317418337997,0.0275705330904,9.42572166617e-7,0.209020255473,4.05958711286,0.0017260824064,0.0155491972101,9.54447657094,0.000257093663593,11313.7660336,0.00996538374812,0,-0.000454703784368,0.003493,0.00000305268283606,0,19.5284925008,2.90487629679,19.1548219118,3.88487581373,134.008220991,0,0.139275630283,0.139336551672,4.05958711286,136.774582848,0.661585729716,2.90869755862,0,0,1,0.55,40564.081359,0.682808723018,0.000287385576685,2375.93246987,3.24950846148
48,3.22702198031,0.018,0.171905840611,48.7055063052,4173.69983966,48.7055063052,26.7880284679,35.8472213423,294.815256312,23.3367757729,2.02770939904,40.5641349445,56.775863173,3.04390874001,1.01435204771,3.04390874001,6.08781748002,36.5172421153,0.148649555164,19.1487939807,19.1527998484,0.13965860066,0.139485583789,0.139485583789,0.00394955241715,0.64832202374,0.64832202374,207.429095075,0,0,0.677520549255,238926.941816,29186.5822844,0.00314951695422,0.0275384184195,9.43530083486e-7,0.209952257341,4.07632695225,0.00172753130987,0.0155648696021,9.5503244784,0.000257763474061,11381.8156446,0.0101010544311,0,-0.000453487971182,0.003493,0.00000306444596644,0,19.6624428891,2.9051579926,19.1568569347,3.89563990633,134.480850701,0,0.139244880173,0.139306186704,4.07632695225,137.162557279,0.661250328599,2.93381634166,0,0,1,0.55,40568.397929,0.686235819496,0.000288848751096,2375.76176769,3.25236075064
48.25,3.22920079787,0.018,0.172010493896,48.7142012311,4179.17920912,48.7142012311,26.7928106771,35.7818503465,298.11393714,23.3393499793,2.02792120083,40.5684470118,56.7817936232,3.04424436439,1.01446175017,3.04424436439,6.08848872878,36.5211957488,0.148888951418,19.1507905866,19.1548219118,0.139630185103,0.139456142149,0.139456142149,0.00394834143265,0.648435762635,0.648435762635,208.099521719,0,0,0.680987618098,239133.264891,29122.0027712,0.00312485052847,0.0275053821637,9.44488000355e-7,0.21088425921,4.09306679163,0.00172898021334,0.0155804513133,9.55613854976,0.000258433284528,11450.7398099,0.0102367251141,0,-0.000452265223551,0.003493,0.00000307620909682,0,19.7981025594,2.9054396884,19.1589051969,3.90640399894,134.93917207,0,0.139213934147,0.139275630283,4.09306679163,137.538216205,0.660925191314,2.95925229936,0,0,1,0.55,40572.7425811,0.689662167709,0.000290311925506,2375.59020873,3.2552130398
