Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
23.75,2.947831716,0.018,0.15816947,46.93111221,3649.898695,46.93111221,25.81211172,33.968832,100.2114676,23.17999933,2.014810071,40.30151786,56.414682,3.023468267,1.007670858,3.023468267,6.046936534,36.27645467,0.116127927,19.02337281,19.02766977,0.141585251,0.141411901,0.141411901,0,0.587515012,0.587515012,54.59865542,0,0.001937241,0.478889507,211217.7685,32631.84199,0.004427663,0.028711373,8.80E-07,0.162454832,3.194375613,0.001652453,0.013215589,8.7871928,0.000220963,7671.95435,0.003070972,0.019037632,2.48146E-06,0,2.48146E-06,0.000816968,18.94528554,2.87504618,19.03211198,3.208914399,32.07752971,0,0.141159894,0.141225655,3.208914399,36.20313152,0.663077346,0,0,1,0,0.55,40303.79634,0.499502696,0.00020903,2389.619577,3.104562951
24,2.952985013,0.018,0.158358657,46.97038549,3655.178445,46.97038549,25.83371202,34.00883767,101.4264076,23.18286946,2.015046222,40.30632564,56.4212942,3.023842474,1.007793171,3.023842474,6.047684948,36.2808628,0.116616354,19.02550421,19.02987068,0.141557105,0.141381862,0.141381862,0,0.590355486,0.590355486,55.63005587,0,0.001936924,0.480490834,211750.2947,32615.39387,0.004420609,0.028709379,8.80E-07,0.162713604,3.199190748,0.001652867,0.013255318,8.797703185,0.00022117,7693.246571,0.003109771,0.019114358,2.48456E-06,0,2.48456E-06,0.000858067,19.31723514,2.875377919,19.03439571,3.213701672,32.84150868,0,0.141126211,0.141193036,3.213701672,37.11561823,0.667186427,0,0,1,0,0.55,40308.64044,0.500550428,0.00020948,2389.494702,3.105378651
24.25,2.957999911,0.018,0.158546498,47.00937923,3660.462614,47.00937923,25.85515858,34.04865268,102.6762626,23.18579492,2.015286924,40.31122608,56.42803386,3.024223894,1.007917842,3.024223894,6.048447788,36.28535591,0.117102131,19.02766977,19.03211198,0.141528678,0.141351458,0.141351458,0,0.593051852,0.593051852,56.69858326,0,0.001936603,0.482094734,212279.0306,32598.65243,0.004413348,0.028707479,8.81E-07,0.162979969,3.204241551,0.001653294,0.013294765,8.808138761,0.000221384,7714.925493,0.003149709,0.01919288,2.48776E-06,0,2.48776E-06,0.000905999,19.74475222,2.875703688,19.03672346,3.218629425,33.62519978,0,0.141091909,0.141159894,3.218629425,38.05580132,0.671194925,0,0,1,0,0.55,40313.57792,0.501629503,0.000209942,2389.369564,3.106218287
24.5,2.962883604,0.018,0.158732997,47.04809465,3665.751169,47.04809465,25.87645206,34.08995658,103.9238167,23.18878392,2.015532854,40.31623299,56.43491992,3.0246136,1.008045222,3.0246136,6.0492272,36.28994662,0.117585255,19.02987068,19.03439571,0.141499965,0.141320649,0.141320649,0,0.595715593,0.595715593,57.80623364,0,0.001936278,0.483679886,212803.9926,32581.60887,0.004406087,0.0287053,8.81E-07,0.163246334,3.209292353,0.001653721,0.013333929,8.818499853,0.000221598,7737.013786,0.003189647,0.019272561,2.49096E-06,0,2.49096E-06,0.000957225,20.20092158,2.876029457,19.03910177,3.223557178,34.43607473,0,0.141056959,0.141126211,3.223557178,39.03179203,0.675217698,0,0,1,0,0.55,40318.62266,0.502708404,0.000210405,2389.244157,3.107057924
24.75,2.967640733,0.018,0.158918162,47.08653298,3671.044079,47.08653298,25.89759314,34.1327678,105.1690369,23.19184072,2.015784363,40.32135345,56.44196217,3.025012145,1.008175491,3.025012145,6.05002429,36.29464145,0.118065724,19.03211198,19.03672346,0.141470943,0.141289424,0.141289424,0,0.598441351,0.598441351,58.95516297,0,0.001935949,0.485246946,213325.1973,32564.26415,0.004398826,0.028702842,8.81E-07,0.163512699,3.214343156,0.001654147,0.013372814,8.828786789,0.000221812,7759.517663,0.003229584,0.01935342,2.49415E-06,0,2.49415E-06,0.00101036,20.6752927,2.876355226,19.04153403,3.228484931,35.28120737,0,0.141021334,0.141091909,3.228484931,40.05106084,0.67934781,0,0,1,0,0.55,40323.78181,0.503787133,0.000210867,2389.11848,3.10789756
25,2.97227578,0.018,0.159101998,47.12469545,3676.341314,47.12469545,25.9185825,34.17709305,106.41189,23.19496801,2.016041672,40.32659198,56.44916681,3.02541988,1.008308763,3.02541988,6.05083976,36.29944454,0.118543537,19.03439571,19.03910177,0.141441592,0.141257769,0.141257769,0,0.60093347,0.60093347,60.14762633,0,0.001935616,0.486796545,213842.6615,32546.61922,0.004391565,0.028700105,8.82E-07,0.163779064,3.219393958,0.001654574,0.01341142,8.838999898,0.000222026,7782.440715,0.003269522,0.019435469,2.49735E-06,0,2.49735E-06,0.001075128,21.24373937,2.876680995,19.04402237,3.233412685,36.1447218,0,0.140984936,0.141056959,3.233412685,41.09582479,0.68324932,0,0,1,0,0.55,40329.05993,0.504865689,0.00021133,2388.992533,3.108737196
25.25,2.976793066,0.018,0.159284511,47.1625833,3681.642843,47.1625833,25.93942081,34.22189099,107.6782682,23.19817972,2.016305926,40.33197193,56.45656593,3.025838621,1.008445633,3.025838621,6.051677242,36.30437728,0.119018691,19.03672346,19.04153403,0.141411901,0.141225655,0.141225655,0,0.603477865,0.603477865,61.38540208,0,0.001935277,0.488345119,214356.402,32528.67504,0.004384159,0.028697347,8.82E-07,0.164050745,3.224609728,0.001655009,0.013449747,8.849139514,0.000222244,7805.80549,0.003310257,0.019519267,2.50061E-06,0,2.50061E-06,0.001142444,21.83636942,2.877006765,19.04657788,3.238438774,37.04473139,0,0.140947713,0.141021334,3.238438774,42.18715418,0.687250596,0,0,1,0,0.55,40334.48053,0.505966123,0.000211802,2388.866316,3.109593588
25.5,2.981198317,0.018,0.159465707,47.20019777,3686.948633,47.20019777,25.96010878,34.26832785,108.9421623,23.20147942,2.016577421,40.33749928,56.46416778,3.026268836,1.008586254,3.026268836,6.052537672,36.30944519,0.119491186,19.03910177,19.04402237,0.141381862,0.141193036,0.141193036,0,0.605924914,0.605924914,62.67100778,0,0.001934933,0.489877737,214866.4358,32510.42586,0.004376753,0.028694304,8.83E-07,0.164322425,3.229825498,0.001655444,0.013487799,8.859205969,0.000222462,7829.623797,0.003350992,0.019604353,2.50387E-06,0,2.50387E-06,0.00121843,22.50134811,2.877332534,19.04920341,3.243464863,37.97392497,0,0.140909631,0.140984936,3.243464863,43.31488138,0.691147038,0,0,1,0,0.55,40340.04966,0.50706638,0.000212274,2388.739825,3.11044998
25.75,2.985495478,0.018,0.159645593,47.23754013,3692.258655,47.23754013,25.98064707,34.31646807,110.2035387,23.20487784,2.016857038,40.343192,56.47199706,3.026711921,1.008731081,3.026711921,6.053423843,36.3146647,0.11996102,19.04153403,19.04657788,0.141351458,0.141159894,0.141159894,0,0.608251521,0.608251521,64.00624688,0,0.001934584,0.491394958,215372.7797,32491.8727,0.004369347,0.028690979,8.83E-07,0.164594106,3.235041267,0.001655879,0.013525574,8.869199599,0.00022268,7853.912692,0.003391726,0.019690774,2.50713E-06,0,2.50713E-06,0.001304506,23.25060333,2.877658303,19.05190749,3.248490952,38.93189704,0,0.140870521,0.140947713,3.248490952,44.47851294,0.694908936,0,0,1,0,0.55,40345.78539,0.508166459,0.000212745,2388.613058,3.111306372
26,2.989688353,0.018,0.159824173,47.27461164,3697.572879,47.27461164,26.0010364,34.36638849,111.4623638,23.20838746,2.017145804,40.34907098,56.4800825,3.027169504,1.008880647,3.027169504,6.054339008,36.320055,0.120428193,19.04402237,19.04920341,0.141320649,0.141126211,0.141126211,0,0.610587212,0.610587212,65.39290086,0,0.001934228,0.49289732,215875.451,32473.01661,0.004361941,0.028687371,8.83E-07,0.164865786,3.240257037,0.001656314,0.013563076,8.879120743,0.000222898,7878.692188,0.003432461,0.019778586,2.51039E-06,0,2.51039E-06,0.001396534,24.05244566,2.877984072,19.05470005,3.253517041,39.92806903,0,0.140830339,0.140909631,3.253517041,45.68946878,0.698691573,0,0,1,0,0.55,40351.70879,0.509266359,0.000213217,2388.486017,3.112162763
26.25,2.993780613,0.018,0.160001455,47.31141355,3702.891272,47.31141355,26.02127745,34.41813076,112.7186043,23.21201606,2.017444359,40.35514926,56.48844206,3.0276426,1.009035284,3.0276426,6.0552852,36.32562804,0.120892705,19.04657788,19.05190749,0.141289424,0.141091909,0.141091909,0,0.612690928,0.612690928,66.83325079,0,0.001933867,0.494385346,216374.4667,32453.85866,0.004354535,0.028683481,8.84E-07,0.165137466,3.245472807,0.001656749,0.013600306,8.888969738,0.000223116,7903.974348,0.003473196,0.019867822,2.51365E-06,0,2.51365E-06,0.001506613,25.00312567,2.878309842,19.05758727,3.25854313,40.94812643,0,0.140788955,0.140870521,3.25854313,46.92488772,0.702118888,0,0,1,0,0.55,40357.83301,0.510366081,0.000213689,2388.3587,3.113019155
26.5,2.997775797,0.018,0.160177445,47.3439547,3708.213807,47.3439547,26.03917508,34.47184065,113.9722271,23.21578569,2.017754519,40.36146379,56.49712652,3.028134083,1.00919593,3.028134083,6.056268166,36.33141768,0.121354556,19.04920341,19.05470005,0.141257769,0.141056959,0.141056959,0,0.614826969,0.614826969,68.32744111,0,0.001933498,0.495859537,216869.8442,32434.39997,0.004347129,0.02867931,8.84E-07,0.165409147,3.250688577,0.001657184,0.013637263,8.898746925,0.000223334,7929.795281,0.00351393,0.019958579,2.51691E-06,0,2.51691E-06,0.001621491,25.99922171,2.878635611,19.06058672,3.263569219,42.00955354,0,0.140746217,0.140830339,3.263569219,48.21138036,0.705593237,0,0,1,0,0.55,40364.19525,0.511465624,0.000214161,2388.231109,3.113875547
26.75,3.001677318,0.018,0.160352148,47.37504032,3713.540001,47.37504032,26.05627217,34.5275505,115.2231997,23.21970307,2.018076835,40.36802581,56.50615137,3.02864483,1.009362873,3.02864483,6.05728966,36.33743425,0.121813745,19.05190749,19.05758727,0.141225655,0.141021334,0.141021334,0,0.616698929,0.616698929,69.87789782,0,0.001933123,0.497320382,217361.6008,32414.64167,0.004339723,0.028674859,8.85E-07,0.165680827,3.255904347,0.001657619,0.013673951,8.908452647,0.000223553,7956.165193,0.003554665,0.020050888,2.52017E-06,0,2.52017E-06,0.001760588,27.1958137,2.87896138,19.06370372,3.268595308,43.09362475,0,0.140702031,0.140788955,3.268595308,49.51338946,0.708570106,0,0,1,0,0.55,40370.80686,0.512564987,0.000214633,2388.103242,3.114731938
27,3.00548847,0.018,0.16052557,47.40589815,3718.869693,47.40589815,26.07324398,34.58546023,116.4714896,23.22379789,2.018413751,40.37488508,56.51558502,3.029178713,1.009537379,3.029178713,6.058357426,36.34372335,0.122270274,19.05470005,19.06058672,0.141193036,0.140984936,0.140984936,0,0.618551868,0.618551868,71.48283899,0,0.001932739,0.498768349,217849.7539,32394.58492,0.004332317,0.028670127,8.85E-07,0.165952508,3.261120117,0.001658054,0.01371037,8.918087248,0.000223771,7983.133046,0.0035954,0.020144878,2.52343E-06,0,2.52343E-06,0.001905946,28.45188128,2.879287149,19.06696192,3.273621398,44.21584361,0,0.140656127,0.140746217,3.273621398,50.858539,0.711479003,0,0,1,0,0.55,40377.71796,0.513664171,0.000215104,2387.975101,3.11558833
27.25,3.009212425,0.018,0.160697719,47.4286042,3724.202857,47.4286042,26.08573231,34.64561557,117.7170646,23.22807898,2.018765992,40.38205635,56.52544777,3.029736879,1.009719821,3.029736879,6.059473759,36.35029852,0.122724143,19.05758727,19.06370372,0.141159894,0.140947713,0.140947713,0,0.620192946,0.620192946,73.14351284,0,0.001932346,0.500203893,218208.9506,32374.23094,0.004324911,0.028665116,8.85E-07,0.166224188,3.266335886,0.001658489,0.013746521,8.927651072,0.000223989,8010.712488,0.003636135,0.020240589,2.52669E-06,0,2.52669E-06,0.002076968,29.92367276,2.879612919,19.07036833,3.278647487,45.36309069,0,0.140608423,0.140702031,3.278647487,52.21770187,0.713907493,0,0,1,0,0.55,40384.94342,0.514763174,0.000215576,2387.846685,3.116444722
27.5,3.012852245,0.018,0.1608686,47.44760769,3729.538575,47.44760769,26.09618423,34.70435159,119.0457559,23.23257827,2.019136187,40.38959314,56.53581323,3.030323496,1.009911563,3.030323496,6.060646992,36.35720882,0.123175354,19.06058672,19.06696192,0.141126211,0.140909631,0.140909631,0,0.621769042,0.621769042,74.85716564,0,0.001931945,0.50168078,218509.5748,32353.58096,0.004317022,0.028660673,8.86E-07,0.166513569,3.272124546,0.001658952,0.013782406,8.937144466,0.000224221,8038.956208,0.003679523,0.020339868,2.53016E-06,0,2.53016E-06,0.00225745,31.48378607,2.879938688,19.07394836,3.284001028,46.54386816,0,0.140558559,0.140656127,3.284001028,53.60874021,0.716147075,0,0,1,0,0.55,40392.53717,0.515935393,0.000216079,2387.717994,3.117356908
27.75,3.016415899,0.018,0.16103822,47.46647088,3734.876431,47.46647088,26.10655898,34.7653014,120.3800553,23.23730886,2.019525413,40.39751737,56.54671155,3.030940269,1.010113162,3.030940269,6.061880538,36.36447437,0.123623908,19.06370372,19.07036833,0.141091909,0.140870521,0.140870521,0,0.623112711,0.623112711,76.62338365,0,0.001931533,0.503152408,218807.9796,32332.61386,0.004309085,0.028656015,8.86E-07,0.16680472,3.277970494,0.001659418,0.013818026,8.946567778,0.000224455,8067.907421,0.003723177,0.020441307,2.53366E-06,0,2.53366E-06,0.002458226,33.22077613,2.880264457,19.07771242,3.289387314,47.74500429,0,0.140506427,0.140608423,3.289387314,54.999716,0.717792838,0,0,1,0,0.55,40400.52128,0.517114759,0.000216584,2387.58901,3.118274673
28,3.019906486,0.018,0.161206584,47.48519449,3740.216409,47.48519449,26.11685697,34.82902853,121.7113263,23.24229694,2.019935825,40.40587294,56.55820309,3.031590614,1.010325735,3.031590614,6.063181229,36.37213539,0.124069806,19.06696192,19.07394836,0.141056959,0.140830339,0.140830339,0,0.624340595,0.624340595,78.43706158,0,0.001931109,0.504613903,219104.1763,32311.3288,0.004301149,0.028651058,8.87E-07,0.16709587,3.283816442,0.001659885,0.013853383,8.955921356,0.000224689,8097.611193,0.003766831,0.020544858,2.53715E-06,0,2.53715E-06,0.002667605,35.04232976,2.880590226,19.08168138,3.294773601,48.97144172,0,0.140451638,0.140558559,3.294773601,56.4040056,0.719098912,0,0,1,0,0.55,40408.93999,0.51829393,0.00021709,2387.459732,3.119192439
28.25,3.023326493,0.018,0.1613737,47.5037792,3745.558493,47.5037792,26.12707856,34.89559958,123.0395329,23.24755505,2.020368453,40.41468082,56.57031669,3.032276165,1.010549814,3.032276165,6.064552329,36.38021113,0.124513051,19.07036833,19.07771242,0.141021334,0.140788955,0.140788955,0,0.62541137,0.62541137,80.29520255,0,0.001930673,0.506065615,219398.1758,32289.72721,0.004293212,0.028645802,8.87E-07,0.167387021,3.28966239,0.001660351,0.013888477,8.96520555,0.000224922,8128.087214,0.003810485,0.020650578,2.54064E-06,0,2.54064E-06,0.002885836,36.95180116,2.880915995,19.08586518,3.300159887,50.21753262,0,0.140394032,0.140506427,3.300159887,57.80962924,0.719963677,0,0,1,0,0.55,40417.81443,0.519472907,0.000217596,2387.330158,3.120110204
28.5,3.026678316,0.018,0.161539573,47.52222573,3750.902668,47.52222573,26.13722415,34.9644841,124.3776885,23.25309619,2.02082437,40.42396282,56.58308237,3.032998618,1.010785956,3.032998618,6.065997235,36.38872158,0.124953644,19.07394836,19.08168138,0.140984936,0.140746217,0.140746217,0,0.626292944,0.626292944,82.1932267,0,0.001930222,0.507516049,219689.9892,32267.81059,0.004285201,0.028640376,8.88E-07,0.167680869,3.295595636,0.001660821,0.01392331,8.974420713,0.000225158,8159.355985,0.003854544,0.020758792,2.54417E-06,0,2.54417E-06,0.003093689,38.79374301,2.881241444,19.0902742,3.305596071,51.47703795,0,0.14033329,0.140451638,3.305596071,59.2044497,0.720308133,0,0,1,0,0.55,40427.16657,0.520662869,0.000218106,2387.20029,3.121036472
28.75,3.029965021,0.018,0.16170421,47.54053478,3756.248919,47.54053478,26.14729413,35.0351404,125.7354975,23.25891037,2.021302752,40.43370219,56.59647707,3.033756669,1.011033733,3.033756669,6.067513338,36.39765138,0.125391589,19.07771242,19.08586518,0.140947713,0.140702031,0.140702031,0,0.627061009,0.627061009,84.12507964,0,0.001929756,0.508971817,219979.6278,32245.577,0.004277062,0.028634875,8.88E-07,0.167979436,3.301681652,0.001661299,0.013957884,8.983567195,0.000225398,8191.402532,0.00389931,0.020869672,2.54775E-06,0,2.54775E-06,0.003289891,40.55719098,2.881566331,19.09490046,3.311119575,52.75155731,0,0.140269261,0.140394032,3.311119575,60.59871276,0.720340629,0,0,1,0,0.55,40436.97953,0.521872202,0.000218625,2387.070124,3.121977617
29,3.033190117,0.018,0.161867616,47.55870705,3761.597229,47.55870705,26.15728888,35.10853063,127.0900481,23.26498597,2.021802643,40.44387945,56.610474,3.034548803,1.011292651,3.034548803,6.069097607,36.40698267,0.125826887,19.08168138,19.0902742,0.140909631,0.140656127,0.140656127,0,0.62763902,0.62763902,86.0868685,0,0.001929272,0.51041918,220267.1027,32223.022,0.004268924,0.028629068,8.88E-07,0.168278004,3.307767668,0.001661777,0.013992199,8.99264535,0.000225638,8224.211701,0.003944076,0.020982728,2.55134E-06,0,2.55134E-06,0.003433662,41.90597122,2.881891218,19.09973473,3.31664308,54.0314778,0,0.140201784,0.14033329,3.31664308,61.97372775,0.719897574,0,0,1,0,0.55,40447.2337,0.523081332,0.000219143,2386.939656,3.122918763
29.25,3.036355655,0.018,0.1620298,47.57674326,3766.947583,47.57674326,26.1672088,35.18418807,128.4413032,23.27126155,2.022318988,40.4543917,56.62493166,3.035367012,1.011560091,3.035367012,6.070734023,36.41662111,0.126245236,19.08586518,19.09490046,0.140870521,0.140608423,0.140608423,0,0.628072985,0.628072985,88.07243099,0,0.001928769,0.511858428,220552.4252,32200.14707,0.004260785,0.028622957,8.89E-07,0.168576572,3.313853684,0.001662256,0.014024669,9.001655532,0.000225877,8257.678328,0.003988842,0.021097698,2.55492E-06,0,2.55492E-06,0.003493,42.57044211,2.882216104,19.10472813,3.322166584,55.31591463,0,0.140130983,0.140269261,3.322166584,63.33595132,0.719134815,0,0,1,0,0.55,40457.82539,0.524290262,0.000219662,2386.808886,3.123859909
29.5,3.039463614,0.018,0.16219083,47.59465128,3772.299967,47.59465128,26.1770582,35.26136323,129.7892254,23.27763575,2.022843448,40.46506916,56.63961653,3.036198078,1.011831734,3.036198078,6.072396157,36.42641102,0.126598023,19.0902742,19.09973473,0.140830339,0.140558559,0.140558559,0,0.628413138,0.628413138,90.07744016,0,0.001928243,0.513289843,220835.7196,32176.9536,0.004252646,0.028616543,8.89E-07,0.16887514,3.3199397,0.001662734,0.014049897,9.010601673,0.000226117,8291.629943,0.004033608,0.021214149,2.5585E-06,0,2.5585E-06,0.003493,42.74943545,2.882540991,19.1098,3.327690088,56.60584682,0,0.140056998,0.140201784,3.327690088,64.69023456,0.718162444,0,0,1,0,0.55,40468.58354,0.525498989,0.00022018,2386.677813,3.124801055
29.75,3.0425159,0.018,0.162350998,47.61246333,3777.654365,47.61246333,26.18685483,35.33952396,131.1337768,23.28403666,2.023370105,40.47579136,56.65436293,3.037032627,1.012104516,3.037032627,6.074065255,36.43624195,0.126949367,19.09490046,19.10472813,0.140788955,0.140506427,0.140506427,0,0.62875602,0.62875602,92.09853709,0,0.001927694,0.514713696,221117.496,32153.4428,0.004244507,0.028609826,8.90E-07,0.169173708,3.326025716,0.001663212,0.01407499,9.019499875,0.000226357,8325.943964,0.004078374,0.021331772,2.56208E-06,0,2.56208E-06,0.003493,42.93032989,2.882860464,19.11489311,3.333213593,57.90750963,0,0.139980579,0.140130983,3.333213593,66.05143799,0.717182271,0,0,1,0,0.55,40479.38676,0.526707513,0.000220699,2386.546438,3.125742201
30,3.045514355,0.018,0.162510305,47.63017971,3783.010767,47.63017971,26.19659884,35.41865881,132.4749194,23.29046456,2.023898982,40.48655877,56.66917151,3.037870695,1.012378447,3.037870695,6.075741391,36.44611434,0.127299268,19.09973473,19.1098,0.140746217,0.140451638,0.140451638,0,0.629101427,0.629101427,94.13451918,0,0.001927116,0.516130248,221397.7589,32129.61576,0.004236368,0.028602807,8.90E-07,0.169472276,3.332111733,0.00166369,0.014099948,9.028350283,0.000226596,8360.619776,0.00412314,0.021450569,2.56567E-06,0,2.56567E-06,0.003493,43.11312278,2.883178733,19.12000771,3.338737097,59.22016039,0,0.139902958,0.140056998,3.338737097,67.4186606,0.716194879,0,0,1,0,0.55,40490.23554,0.527915835,0.000221217,2386.414762,3.126683347
30.25,3.048460751,0.018,0.162668755,47.64780071,3788.369163,47.64780071,26.20629039,35.49875632,133.8126151,23.29691973,2.024430104,40.49737186,56.68404291,3.038712319,1.012653541,3.038712319,6.077424637,36.45602861,0.127647722,19.10472813,19.11489311,0.140702031,0.140394032,0.140394032,0,0.629449149,0.629449149,96.18414424,0,0.001926509,0.517539753,221676.513,32105.47358,0.004228229,0.028595485,8.91E-07,0.169770843,3.338197749,0.001664168,0.014124772,9.037153042,0.000226836,8395.65676,0.004167907,0.021570542,2.56925E-06,0,2.56925E-06,0.003493,43.29781146,2.883497002,19.125144,3.344260601,60.54302778,0,0.139825012,0.139980579,3.344260601,68.79098375,0.715200871,0,0,1,0,0.55,40501.13034,0.529123953,0.000221736,2386.282783,3.127624493
30.5,3.051356801,0.018,0.162826349,47.66532662,3793.72954,47.66532662,26.21592964,35.57980502,135.1468264,23.30340244,2.024963492,40.5082311,56.69897778,3.039557534,1.012929809,3.039557534,6.079115068,36.46598519,0.12799473,19.1098,19.12000771,0.140656127,0.14033329,0.14033329,0,0.629798969,0.629798969,98.24613323,0,0.001925868,0.518942454,221953.7628,32081.01735,0.00422009,0.028587863,8.91E-07,0.170069411,3.344283765,0.001664646,0.014149461,9.0459083,0.000227076,8431.054284,0.004212673,0.021691694,2.57283E-06,0,2.57283E-06,0.003493,43.48439317,2.883815271,19.13030222,3.349784106,61.87531342,0,0.139746737,0.139902958,3.349784106,70.16747353,0.714200867,0,0,1,0,0.55,40512.07163,0.530331866,0.000222254,2386.150502,3.128565639
30.75,3.054204154,0.018,0.162983092,47.68275774,3799.09189,47.68275774,26.22551676,35.66038016,136.5069463,23.30991299,2.02549917,40.51913695,56.71397676,3.040406377,1.013207262,3.040406377,6.080812754,36.47598451,0.12834029,19.11489311,19.125144,0.140608423,0.140269261,0.140269261,0,0.630150663,0.630150663,100.3191733,0,0.001925193,0.520357291,222229.5131,32056.24818,0.004211784,0.02858023,8.92E-07,0.170374102,3.350574258,0.001665134,0.014174018,9.054616205,0.00022732,8466.811715,0.004258357,0.021814649,2.57649E-06,0,2.57649E-06,0.003493,43.67294819,2.884133541,19.13548257,3.355420889,63.21619358,0,0.13966813,0.139825012,3.355420889,71.54718326,0.713195503,0,0,1,0,0.55,40523.0599,0.531564949,0.000222783,2386.017919,3.129526086
31,3.057006069,0.018,0.163138984,47.70009438,3804.4562,47.70009438,26.23505191,35.73811916,137.9418477,23.31645166,2.026037162,40.53008991,56.72904053,3.041258887,1.013485915,3.041258887,6.082517774,36.48602702,0.128684401,19.12000771,19.13030222,0.140558559,0.140201784,0.140201784,0,0.630504005,0.630504005,102.4019207,0,0.001924482,0.521816023,222503.7687,32031.15949,0.004203033,0.028573063,8.92E-07,0.170695122,3.357410025,0.001665648,0.014198441,9.063276905,0.000227578,8502.93614,0.004306489,0.021940479,2.58034E-06,0,2.58034E-06,0.003493,43.8636536,2.88445181,19.1406853,3.361359751,64.56482107,0,0.139589188,0.139746737,3.361359751,72.92915609,0.712185432,0,0,1,0,0.55,40534.09563,0.532865478,0.000223341,2385.885027,3.130538005
31.25,3.059768433,0.018,0.16329403,47.71733682,3809.82246,47.71733682,26.24453525,35.81684882,139.372858,23.32301877,2.026577494,40.54109052,56.74416983,3.042115106,1.013765779,3.042115106,6.084230212,36.49611322,0.129027062,19.125144,19.13548257,0.140506427,0.140130983,0.140130983,0,0.63085876,0.63085876,104.4930044,0,0.001923735,0.52326979,222776.5341,32005.73186,0.004194282,0.02856557,8.93E-07,0.171016141,3.364245792,0.001666162,0.014222731,9.071890551,0.000227836,8539.4475,0.004354622,0.022067586,2.58419E-06,0,2.58419E-06,0.003493,44.05639242,2.884770079,19.14591067,3.367298612,65.92032722,0,0.139509907,0.13966813,3.367298612,74.31242762,0.711171317,0,0,1,0,0.55,40545.17937,0.534165787,0.000223898,2385.751811,3.131549923
31.5,3.062492432,0.018,0.163448231,47.73448536,3815.190661,47.73448536,26.25396695,35.89655601,140.7999337,23.32961464,2.027120192,40.55213929,56.75936536,3.042975073,1.014046868,3.042975073,6.085950146,36.50624358,0.129368272,19.13030222,19.1406853,0.140451638,0.140056998,0.140056998,0,0.631214693,0.631214693,106.5910295,0,0.001922955,0.524718758,223047.8143,31979.96654,0.004185531,0.028557751,8.93E-07,0.171337161,3.371081559,0.001666676,0.01424689,9.080457293,0.000228094,8576.345084,0.004402754,0.022195975,2.58805E-06,0,2.58805E-06,0.003493,44.25116155,2.885088348,19.15115891,3.373237474,67.28182401,0,0.139430283,0.139589188,3.373237474,75.69602858,0.710153837,0,0,1,0,0.55,40556.31162,0.535465875,0.000224456,2385.61827,3.132561841
31.75,3.065179211,0.018,0.163601591,47.75291418,3820.56079,47.75291418,26.2641028,35.97722757,142.2230314,23.33623955,2.027665279,40.56323671,56.77462781,3.043838827,1.014329196,3.043838827,6.087677654,36.51641854,0.129708031,19.13548257,19.14591067,0.140394032,0.139980579,0.139980579,0,0.631571564,0.631571564,108.6945807,0,0.001922149,0.526163086,223317.6139,31953.86473,0.00417678,0.028549607,8.93E-07,0.17165818,3.377917326,0.00166719,0.014270916,9.088977283,0.000228351,8613.62817,0.004450887,0.022325647,2.5919E-06,0,2.5919E-06,0.003493,44.44795789,2.885406618,19.15643027,3.379176335,68.6484063,0,0.139350313,0.139509907,3.379176335,77.07898755,0.709133676,0,0,1,0,0.55,40567.4929,0.53676574,0.000225013,2385.484403,3.13357376
