Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
26.25,2.993780613,0.018,0.160001455,47.31141355,3702.891272,47.31141355,26.02127745,34.25648381,112.7115941,23.18882568,2.01553629,40.31630294,56.43501613,3.024619045,1.008047002,3.024619045,6.04923809,36.29001075,0.120892705,19.02898512,19.03388762,0.141520838,0.141341966,0.141341966,0.004028915,0.612690928,0.612690928,66.83325079,0,0,0.494385346,216374.4667,32451.84031,0.004354535,0.028681698,8.84E-07,0.165137466,3.245472807,0.001656749,0.013600306,8.888969738,0.000223116,7866.85283,0.003473196,0,-0.004026402,0,2.51365E-06,0.001506613,24.8856969,2.878309842,19.039135,3.25854313,40.94812643,0,0.141064735,0.141139763,3.25854313,46.92488772,0.702118888,1.755223353,0,1,0,0.55,40318.69314,0.510366081,0.000213689,2388.3587,3.113019155
26.5,2.997775797,0.018,0.160177445,47.3439547,3708.213807,47.3439547,26.03917508,34.30862311,113.9649989,23.19232087,2.015823869,40.32215774,56.44306833,3.025074746,1.008195953,3.025074746,6.050149492,36.29537888,0.121354556,19.03139773,19.03646466,0.141492256,0.141310172,0.141310172,0.004027697,0.614826969,0.614826969,68.32744111,0,0,0.495859537,216869.8442,32432.34296,0.004347129,0.028677491,8.84E-07,0.165409147,3.250688577,0.001657184,0.013637263,8.898746925,0.000223334,7892.249225,0.00351393,0,-0.00402518,0,2.51691E-06,0.001621491,25.8761204,2.878635611,19.04191607,3.263569219,42.00955354,0,0.141025295,0.14110284,3.263569219,48.21138036,0.705593237,1.762611106,0,1,0,0.55,40324.59218,0.511465624,0.000214161,2388.231109,3.113875547
26.75,3.001677318,0.018,0.160352148,47.37504032,3713.540001,47.37504032,26.05627217,34.36275606,115.2157491,23.19596188,2.016123446,40.32825682,56.45145649,3.025549461,1.008351118,3.025549461,6.051098921,36.30097099,0.121813745,19.03388762,19.039135,0.141463228,0.141277721,0.141277721,0.00402646,0.616698929,0.616698929,69.87789782,0,0,0.497320382,217361.6008,32412.54566,0.004339723,0.028673004,8.85E-07,0.165680827,3.255904347,0.001657619,0.013673951,8.908452647,0.000223553,7918.191697,0.003554665,0,-0.00402394,0,2.52017E-06,0.001760588,27.06601245,2.87896138,19.04481318,3.268595308,43.09362475,0,0.140984428,0.141064735,3.268595308,49.51338946,0.708570106,1.770132014,0,1,0,0.55,40330.73735,0.512564987,0.000214633,2388.103242,3.114731938
27,3.00548847,0.018,0.16052557,47.40589815,3718.869693,47.40589815,26.07324398,34.41908137,116.4638121,23.19977825,2.016437451,40.33464965,56.46024863,3.026047038,1.008513757,3.026047038,6.052094076,36.30683242,0.122270274,19.03646466,19.04191607,0.141433709,0.141244511,0.141244511,0.004025202,0.618551868,0.618551868,71.48283899,0,0,0.498768349,217849.7539,32392.44957,0.004332317,0.028668237,8.85E-07,0.165952508,3.261120117,0.001658054,0.01371037,8.918087248,0.000223771,7944.728915,0.0035954,0,-0.004022679,0,2.52343E-06,0.001905946,28.31500898,2.879287149,19.04784981,3.273621398,44.21584361,0,0.140941866,0.141025295,3.273621398,50.858539,0.711479003,1.777797325,0,1,0,0.55,40337.17849,0.513664171,0.000215104,2387.975101,3.11558833
27.25,3.009212425,0.018,0.160697719,47.4286042,3724.202857,47.4286042,26.08573231,34.47764432,117.709156,23.20377871,2.016766603,40.34135084,56.46946488,3.026568617,1.00868424,3.026568617,6.053137233,36.31297659,0.122724143,19.039135,19.04481318,0.14140368,0.141210493,0.141210493,0.004023922,0.620192946,0.620192946,73.14351284,0,0,0.500203893,218208.9506,32372.05591,0.004324911,0.02866319,8.85E-07,0.166224188,3.266335886,0.001658489,0.013746521,8.927651072,0.000223989,7971.874401,0.003636135,0,-0.004021396,0,2.52669E-06,0.002076968,29.77859475,2.879612919,19.05103292,3.278647487,45.36309069,0,0.140897528,0.140984428,3.278647487,52.21770187,0.713907493,1.785610459,0,1,0,0.55,40343.93031,0.514763174,0.000215576,2387.846685,3.116444722
27.5,3.012852245,0.018,0.1608686,47.44760769,3729.538575,47.44760769,26.09618423,34.5347976,119.0376056,23.20799502,2.017113514,40.3484136,56.4791784,3.027118338,1.008863923,3.027118338,6.054236676,36.31945226,0.123175354,19.04191607,19.04784981,0.141373125,0.141175633,0.141175633,0.00402262,0.621769042,0.621769042,74.85716564,0,0,0.50168078,218509.5748,32351.36592,0.004317022,0.02865871,8.86E-07,0.166513569,3.272124546,0.001658952,0.013782406,8.937144466,0.000224221,7999.680525,0.003679523,0,-0.00402009,0,2.53016E-06,0.00225745,31.3299667,2.879938688,19.05438779,3.284001028,46.54386816,0,0.140851055,0.140941866,3.284001028,53.60874021,0.716147075,1.79369723,0,1,0,0.55,40351.04644,0.515935393,0.000216079,2387.717994,3.117356908
27.75,3.016415899,0.018,0.16103822,47.46647088,3734.876431,47.46647088,26.10655898,34.59415692,120.3716581,23.21244014,2.017479252,40.35585965,56.48941907,3.027697892,1.009053356,3.027697892,6.055395785,36.32627938,0.123623908,19.04481318,19.05103292,0.141341966,0.141139763,0.141139763,0.004021292,0.623112711,0.623112711,76.62338365,0,0,0.503152408,218807.9796,32330.35847,0.004309085,0.028654017,8.86E-07,0.16680472,3.277970494,0.001659418,0.013818026,8.946567778,0.000224455,8028.190294,0.003723177,0,-0.004018759,0,2.53366E-06,0.002458226,33.05723511,2.880264457,19.05792471,3.289387314,47.74500429,0,0.14080234,0.140897528,3.289387314,54.999716,0.717792838,1.801966264,0,1,0,0.55,40358.54877,0.517114759,0.000216584,2387.58901,3.118274673
28,3.019906486,0.018,0.161206584,47.48519449,3740.216409,47.48519449,26.11685697,34.65628276,121.7026774,23.21714012,2.017865959,40.3637326,56.50024685,3.028310673,1.009253651,3.028310673,6.056621347,36.3334979,0.124069806,19.04784981,19.05438779,0.141310172,0.14110284,0.14110284,0.004019937,0.624340595,0.624340595,78.43706158,0,0,0.504613903,219104.1763,32309.03272,0.004301149,0.028649022,8.87E-07,0.16709587,3.283816442,0.001659885,0.013853383,8.955921356,0.000224689,8057.448487,0.003766831,0,-0.0040174,0,2.53715E-06,0.002667605,34.86852606,2.880590226,19.06166442,3.294773601,48.97144172,0,0.140750996,0.140851055,3.294773601,56.4040056,0.719098912,1.810416789,0,1,0,0.55,40366.48121,0.51829393,0.00021709,2387.459732,3.119192439
28.25,3.023326493,0.018,0.1613737,47.5037792,3745.558493,47.5037792,26.12707856,34.72124108,123.0306275,23.22210735,2.018274655,40.37205324,56.51169035,3.0289583,1.009465334,3.0289583,6.0579166,36.3411269,0.124513051,19.05103292,19.05792471,0.141277721,0.141064735,0.141064735,0.004018554,0.62541137,0.62541137,80.29520255,0,0,0.506065615,219398.1758,32287.39012,0.004293212,0.028643729,8.87E-07,0.167387021,3.28966239,0.001660351,0.013888477,8.96520555,0.000224922,8087.474613,0.003810485,0,-0.004016014,0,2.54064E-06,0.002885836,36.7671687,2.880915995,19.06561678,3.300159887,50.21753262,0,0.140696867,0.14080234,3.300159887,57.80962924,0.719963677,1.819053718,0,1,0,0.55,40374.86473,0.519472907,0.000217596,2387.330158,3.120110204
28.5,3.026678316,0.018,0.161539573,47.52222573,3750.902668,47.52222573,26.13722415,34.78850374,124.3685206,23.22735476,2.018706404,40.3808432,56.52377932,3.029642456,1.009688958,3.029642456,6.059284912,36.34918621,0.124953644,19.05438779,19.06166442,0.141244511,0.141025295,0.141025295,0.004017139,0.626292944,0.626292944,82.1932267,0,0,0.507516049,219689.9892,32265.43212,0.004285201,0.028638265,8.88E-07,0.167680869,3.295595636,0.001660821,0.01392331,8.974420713,0.000225158,8118.288988,0.003854544,0,-0.004014595,0,2.54417E-06,0.003093689,38.59848955,2.881241444,19.06979208,3.305596071,51.47703795,0,0.140639633,0.140750996,3.305596071,59.2044497,0.720308133,1.827899741,0,1,0,0.55,40383.72111,0.520662869,0.000218106,2387.20029,3.121036472
28.75,3.029965021,0.018,0.16170421,47.54053478,3756.248919,47.54053478,26.14729413,34.85753156,125.7260605,23.23287234,2.019160382,40.39008573,56.5364907,3.030361836,1.009924095,3.030361836,6.060723673,36.35766047,0.125391589,19.05792471,19.06561678,0.141210493,0.140984428,0.140984428,0.004015689,0.627061009,0.627061009,84.12507964,0,0,0.508971817,219979.6278,32243.15684,0.004277062,0.028632726,8.88E-07,0.167979436,3.301681652,0.001661299,0.013957884,8.983567195,0.000225398,8149.87664,0.00389931,0,-0.004013142,0,2.54775E-06,0.003289891,40.3515884,2.881566331,19.07418234,3.311119575,52.75155731,0,0.140579146,0.140696867,3.311119575,60.59871276,0.720340629,1.836965478,0,1,0,0.55,40393.03348,0.521872202,0.000218625,2387.070124,3.121977617
29,3.033190117,0.018,0.161867616,47.55870705,3761.597229,47.55870705,26.15728888,34.92928163,127.080337,23.23864847,2.019635633,40.39976135,56.54979773,3.031114926,1.010170251,3.031114926,6.062229853,36.36653182,0.125826887,19.06166442,19.06979208,0.141175633,0.140941866,0.140941866,0.004014204,0.62763902,0.62763902,86.0868685,0,0,0.51041918,220267.1027,32220.55979,0.004268924,0.028626881,8.88E-07,0.168278004,3.307767668,0.001661777,0.013992199,8.99264535,0.000225638,8182.222428,0.003944076,0,-0.004011652,0,2.55134E-06,0.003433662,41.69201742,2.881891218,19.07877833,3.31664308,54.0314778,0,0.140515246,0.140639633,3.31664308,61.97372775,0.719897574,1.846217422,0,1,0,0.55,40402.78222,0.523081332,0.000219143,2386.939656,3.122918763
29.25,3.036355655,0.018,0.1620298,47.57674326,3766.947583,47.57674326,26.1672088,35.00328928,128.4313128,23.24462199,2.020127126,40.40976764,56.56355952,3.031893753,1.010424819,3.031893753,6.063787506,36.37570635,0.126245236,19.06561678,19.07418234,0.141139763,0.140897528,0.140897528,0.004012675,0.628072985,0.628072985,88.07243099,0,0,0.511858428,220552.4252,32197.64248,0.004260785,0.028620731,8.89E-07,0.168576572,3.313853684,0.001662256,0.014024669,9.001655532,0.000225877,8215.221641,0.003988842,0,-0.00401012,0,2.55492E-06,0.003493,42.35156704,2.882216104,19.08353138,3.322166584,55.31591463,0,0.140448057,0.140579146,3.322166584,63.33595132,0.719134815,1.855632467,0,1,0,0.55,40412.86412,0.524290262,0.000219662,2386.808886,3.123859909
29.5,3.039463614,0.018,0.16219083,47.59465128,3772.299967,47.59465128,26.1770582,35.07880859,129.7789505,23.25069203,2.020626559,40.41993559,56.57754366,3.032685163,1.0106835,3.032685163,6.065370327,36.38502911,0.126598023,19.06979208,19.07877833,0.14110284,0.140851055,0.140851055,0.004011102,0.628413138,0.628413138,90.07744016,0,0,0.513289843,220835.7196,32174.40628,0.004252646,0.028614278,8.89E-07,0.16887514,3.3199397,0.001662734,0.014049897,9.010601673,0.000226117,8248.702631,0.004033608,0,-0.004008543,0,2.5585E-06,0.003493,42.52811366,2.882540991,19.08836123,3.327690088,56.60584682,0,0.140377719,0.140515246,3.327690088,64.69023456,0.718162444,1.865172269,0,1,0,0.55,40423.10891,0.525498989,0.00022018,2386.677813,3.124801055
29.75,3.0425159,0.018,0.162350998,47.61246333,3777.654365,47.61246333,26.18685483,35.15530999,131.1232122,23.25678702,2.021128046,40.43014535,56.59158529,3.033479827,1.010943244,3.033479827,6.066959653,36.39439019,0.126949367,19.07418234,19.08353138,0.141064735,0.14080234,0.14080234,0.004009478,0.62875602,0.62875602,92.09853709,0,0,0.514713696,221117.496,32150.85241,0.004244507,0.028607521,8.90E-07,0.169173708,3.326025716,0.001663212,0.01407499,9.019499875,0.000226357,8282.543402,0.004078374,0,-0.004006915,0,2.56208E-06,0.003493,42.7065474,2.882860464,19.09321094,3.333213593,57.90750963,0,0.140304977,0.140448057,3.333213593,66.05143799,0.717182271,1.874809561,0,1,0,0.55,40433.39582,0.526707513,0.000220699,2386.546438,3.125742201
30,3.045514355,0.018,0.162510305,47.63017971,3783.010767,47.63017971,26.19659884,35.23278198,132.4640598,23.26290723,2.021631607,40.44039734,56.605685,3.034277778,1.011204063,3.034277778,6.068555555,36.40379,0.127299268,19.07877833,19.08836123,0.141025295,0.140750996,0.140750996,0.004007797,0.629101427,0.629101427,94.13451918,0,0,0.516130248,221397.7589,32126.98196,0.004236368,0.028600462,8.90E-07,0.169472276,3.332111733,0.00166369,0.014099948,9.028350283,0.000226596,8316.743312,0.00412314,0,-0.004005231,0,2.56567E-06,0.003493,42.88686547,2.883178733,19.09808071,3.338737097,59.22016039,0,0.14023106,0.140377719,3.338737097,67.4186606,0.716194879,1.884544456,0,1,0,0.55,40443.72528,0.527915835,0.000221217,2386.414762,3.126683347
30.25,3.048460751,0.018,0.162668755,47.64780071,3788.369163,47.64780071,26.20629039,35.31121304,133.8014553,23.26905291,2.022137265,40.45069201,56.61984341,3.03507905,1.011465968,3.03507905,6.070158101,36.41322894,0.127647722,19.08353138,19.09321094,0.140984428,0.140696867,0.140696867,0.004006055,0.629449149,0.629449149,96.18414424,0,0,0.517539753,221676.513,32102.79603,0.004228229,0.028593101,8.91E-07,0.169770843,3.338197749,0.001664168,0.014124772,9.037153042,0.000226836,8351.301711,0.004167907,0,-0.004003486,0,2.56925E-06,0.003493,43.06906503,2.883497002,19.10297075,3.344260601,60.54302778,0,0.14015684,0.140304977,3.344260601,68.79098375,0.715200871,1.894377064,0,1,0,0.55,40454.09774,0.529123953,0.000221736,2386.282783,3.127624493
30.5,3.051356801,0.018,0.162826349,47.66532662,3793.72954,47.66532662,26.21592964,35.39059165,135.135361,23.27522434,2.02264504,40.4610298,56.63406113,3.035883679,1.01172897,3.035883679,6.071767359,36.42270742,0.12799473,19.08836123,19.09808071,0.140941866,0.140639633,0.140639633,0.004004241,0.629798969,0.629798969,98.24613323,0,0,0.518942454,221953.7628,32078.2957,0.00422009,0.028585438,8.91E-07,0.170069411,3.344283765,0.001664646,0.014149461,9.0459083,0.000227076,8386.217944,0.004212673,0,-0.004001668,0,2.57283E-06,0.003493,43.2531432,2.883815271,19.10788127,3.349784106,61.87531342,0,0.140082312,0.14023106,3.349784106,70.16747353,0.714200867,1.904307495,0,1,0,0.55,40464.51365,0.530331866,0.000222254,2386.150502,3.128565639
30.75,3.054204154,0.018,0.162983092,47.68275774,3799.09189,47.68275774,26.22551676,35.46950056,136.4951673,23.28142177,2.023154955,40.47141114,56.64833875,3.036691699,1.01199308,3.036691699,6.073383397,36.43222584,0.12834029,19.09321094,19.10297075,0.140897528,0.140579146,0.140579146,0.004002352,0.630150663,0.630150663,100.3191733,0,0,0.520357291,222229.5131,32053.4821,0.004211784,0.028577764,8.92E-07,0.170374102,3.350574258,0.001665134,0.014174018,9.054616205,0.00022732,8421.491345,0.004258357,0,-0.003999775,0,2.57649E-06,0.003493,43.43917966,2.884133541,19.11281248,3.355420889,63.21619358,0,0.140007474,0.14015684,3.355420889,71.54718326,0.713195503,1.914377254,0,1,0,0.55,40474.97345,0.531564949,0.000222783,2386.017919,3.129526086
31,3.057006069,0.018,0.163138984,47.70009438,3804.4562,47.70009438,26.23505191,35.54559009,137.9297427,23.28764547,2.023667033,40.48183651,56.66267691,3.037503144,1.012258309,3.037503144,6.075006288,36.44178461,0.128684401,19.09808071,19.10788127,0.140851055,0.140515246,0.140515246,0.004000371,0.630504005,0.630504005,102.4019207,0,0,0.521816023,222503.7687,32028.34863,0.004203033,0.028570556,8.92E-07,0.170695122,3.357410025,0.001665648,0.014198441,9.063276905,0.000227578,8457.128963,0.004306489,0,-0.003997791,0,2.58034E-06,0.003493,43.62735051,2.88445181,19.1177646,3.361359751,64.56482107,0,0.139932322,0.140082312,3.361359751,72.92915609,0.712185432,1.924658017,0,1,0,0.55,40485.47759,0.532865478,0.000223341,2385.885027,3.130538005
31.25,3.059768433,0.018,0.16329403,47.71733682,3809.82246,47.71733682,26.24453525,35.62266688,139.3604213,23.29389575,2.024181296,40.49230638,56.67707628,3.038318053,1.012524671,3.038318053,6.076636106,36.45138418,0.129027062,19.10297075,19.11281248,0.14080234,0.140448057,0.140448057,0.003998295,0.63085876,0.63085876,104.4930044,0,0,0.52326979,222776.5341,32002.8759,0.004194282,0.028563021,8.93E-07,0.171016141,3.364245792,0.001666162,0.014222731,9.071890551,0.000227836,8493.150674,0.004354622,0,-0.003995711,0,2.58419E-06,0.003493,43.81753959,2.884770079,19.12273786,3.367298612,65.92032722,0,0.139856854,0.140007474,3.367298612,74.31242762,0.711171317,1.93504466,0,1,0,0.55,40496.02658,0.534165787,0.000223898,2385.751811,3.131549923
31.5,3.062492432,0.018,0.163448231,47.73448536,3815.190661,47.73448536,26.25396695,35.70071775,140.7871595,23.30017287,2.024697768,40.50282122,56.6915375,3.039136463,1.012792177,3.039136463,6.078272925,36.461025,0.129368272,19.10788127,19.1177646,0.140750996,0.140377719,0.140377719,0.003996107,0.631214693,0.631214693,106.5910295,0,0,0.524718758,223047.8143,31977.06514,0.004185531,0.02855516,8.93E-07,0.171337161,3.371081559,0.001666676,0.01424689,9.080457293,0.000228094,8529.555736,0.004402754,0,-0.003993519,0,2.58805E-06,0.003493,44.00974368,2.885088348,19.12773249,3.373237474,67.28182401,0,0.139781066,0.139932322,3.373237474,75.69602858,0.710153837,1.94553731,0,1,0,0.55,40506.62088,0.535465875,0.000224456,2385.61827,3.132561841
31.75,3.065179211,0.018,0.163601591,47.75291418,3820.56079,47.75291418,26.2641028,35.7797295,142.209914,23.30647712,2.025216472,40.51338151,56.70606122,3.03995841,1.013060839,3.03995841,6.07991682,36.47070748,0.129708031,19.11281248,19.12273786,0.140696867,0.140304977,0.140304977,0.0039938,0.631571564,0.631571564,108.6945807,0,0,0.526163086,223317.6139,31950.91757,0.00417678,0.028546974,8.93E-07,0.17165818,3.377917326,0.00166719,0.014270916,9.088977283,0.000228351,8566.343398,0.004450887,0,-0.003991208,0,2.5919E-06,0.003493,44.20395948,2.885406618,19.1327487,3.379176335,68.6484063,0,0.139704954,0.139856854,3.379176335,77.07898755,0.709133676,1.956136092,0,1,0,0.55,40517.26097,0.53676574,0.000225013,2385.484403,3.13357376
32,3.067829875,0.018,0.163754112,47.7718951,3825.932993,47.7718951,26.27454231,35.8579656,143.6638129,23.31280879,2.025737432,40.52398772,56.7206481,3.040783931,1.01333067,3.040783931,6.081567862,36.48043207,0.130046337,19.1177646,19.12773249,0.140639633,0.14023106,0.14023106,0.003991361,0.631929129,0.631929129,110.802226,0,0,0.527625469,223585.938,31924.43443,0.004167828,0.02853881,8.94E-07,0.171986548,3.384998465,0.001667716,0.014294811,9.097450673,0.000228615,8603.5129,0.004500121,0,-0.003988765,0,2.59584E-06,0.003493,44.4002849,2.885724887,19.13778672,3.385251131,70.01915417,0,0.139628516,0.139781066,3.385251131,78.46033374,0.70811153,1.966891881,0,1,0,0.55,40527.94733,0.538095821,0.000225584,2385.350212,3.13460884
32.25,3.070447463,0.018,0.163905797,47.79077199,3831.307331,47.79077199,26.28492459,35.93651045,145.1267194,23.31916817,2.026260672,40.53464034,56.73529881,3.041613065,1.013601681,3.041613065,6.083226129,36.49019921,0.13038319,19.12273786,19.1327487,0.140579146,0.14015684,0.14015684,0.003988783,0.632287144,0.632287144,112.9125209,0,0,0.529092354,223852.7912,31897.60774,0.004158802,0.028530443,8.94E-07,0.17231767,3.39217162,0.001668246,0.014318575,9.105877616,0.000228881,8641.07271,0.004549768,0,-0.003986183,0,2.59981E-06,0.003493,44.598702,2.886043156,19.14284679,3.391376903,71.39313533,0,0.139551747,0.139704954,3.391376903,79.83909969,0.707088099,1.977775715,0,1,0,0.55,40538.68045,0.539437089,0.000226159,2385.215688,3.135652606
32.5,3.073033647,0.018,0.164056649,47.80954518,3836.683793,47.80954518,26.29524985,36.01600799,146.585372,23.32555554,2.026786215,40.54533986,56.75001402,3.042445848,1.013873886,3.042445848,6.084891697,36.50000935,0.130718591,19.12773249,19.13778672,0.140515246,0.140082312,0.140082312,0.00398606,0.632645362,0.632645362,115.024012,0,0,0.530555551,224118.1785,31870.43533,0.004149776,0.02852174,8.95E-07,0.172648793,3.399344775,0.001668776,0.014342208,9.114258268,0.000229147,8679.025494,0.004599415,0,-0.003983456,0,2.60379E-06,0.003493,44.79918737,2.886361425,19.14792914,3.397502675,72.76940763,0,0.139474644,0.139628516,3.397502675,81.21432401,0.706064087,1.988769568,0,1,0,0.55,40549.46082,0.540778125,0.000226734,2385.080828,3.136696372
32.75,3.07558929,0.018,0.16420667,47.82821502,3842.062367,47.82821502,26.30551826,36.09644422,148.0397253,23.33197119,2.027314085,40.55608677,56.76479439,3.04328232,1.014147296,3.04328232,6.08656464,36.50986293,0.131052537,19.1327487,19.14284679,0.140448057,0.140007474,0.140007474,0.003983197,0.633003535,0.633003535,117.1352411,0,0,0.532015177,224382.1048,31842.91849,0.004140749,0.028512702,8.95E-07,0.172979916,3.406517929,0.001669306,0.014365712,9.122592783,0.000229412,8717.37044,0.004649063,0,-0.003980589,0,2.60776E-06,0.003493,45.00173744,2.886679695,19.15303399,3.403628448,74.14702163,0,0.139397204,0.139551747,3.403628448,82.58505413,0.705040203,1.999873566,0,1,0,0.55,40560.28893,0.54211893,0.000227309,2384.945634,3.137740138
33,3.078115228,0.018,0.164355864,47.84678186,3847.443041,47.84678186,26.31573002,36.17780512,149.4897341,23.33841543,2.027844307,40.56688154,56.7796406,3.044122517,1.014421923,3.044122517,6.088245035,36.5197604,0.13138503,19.13778672,19.14792914,0.140377719,0.139932322,0.139932322,0.003980199,0.633361416,0.633361416,119.2447492,0,0,0.533471348,224644.575,31815.05855,0.004131723,0.028503329,8.96E-07,0.173311039,3.413691084,0.001669837,0.014389085,9.130881316,0.000229678,8756.106726,0.00469871,0,-0.003977587,0,2.61173E-06,0.003493,45.20634861,2.886997964,19.15816158,3.40975422,75.52502319,0,0.139319422,0.139474644,3.40975422,83.95034886,0.704017153,2.011087834,0,1,0,0.55,40571.16527,0.543459503,0.000227884,2384.810104,3.138783903
33.25,3.080612267,0.018,0.164504232,47.86524604,3852.825804,47.86524604,26.32588532,36.26007669,150.9353537,23.34488852,2.028376904,40.57772465,56.7945533,3.044966478,1.014697781,3.044966478,6.089932956,36.5297022,0.131716069,19.14284679,19.15303399,0.140304977,0.139856854,0.139856854,0.003977099,0.633718758,0.633718758,121.3510806,0,0,0.534924173,224905.5941,31786.85681,0.004122696,0.028493623,8.96E-07,0.173642162,3.420864239,0.001670367,0.01441233,9.139124024,0.000229944,8795.233523,0.004748357,0,-0.003974483,0,2.61571E-06,0.003493,45.4130172,2.887316233,19.16331214,3.415879992,76.90245612,0,0.139241297,0.139397204,3.415879992,85.30928109,0.702995644,2.022412492,0,1,0,0.55,40582.09033,0.544799844,0.000228459,2384.674239,3.139827669
33.5,3.083081185,0.018,0.164651779,47.88360793,3858.210644,47.88360793,26.33598436,36.34324489,152.3765394,23.35139077,2.028911899,40.58861661,56.80953317,3.04581424,1.014974881,3.04581424,6.091628479,36.53968878,0.132045654,19.14792914,19.15816158,0.14023106,0.139781066,0.139781066,0.003973949,0.634075316,0.634075316,123.4527868,0,0,0.53637376,225165.1671,31758.3146,0.00411367,0.028483585,8.97E-07,0.173973285,3.428037393,0.001670897,0.014435445,9.147321065,0.00023021,8834.749994,0.004798005,0,-0.003971329,0,2.61968E-06,0.003493,45.62173952,2.887634502,19.1684859,3.422005764,78.27836482,0,0.139162823,0.139319422,3.422005764,86.6609402,0.701976378,2.033847659,0,1,0,0.55,40593.06459,0.546139952,0.000229034,2384.538039,3.140871435
33.75,3.085522733,0.018,0.164798507,47.90186788,3863.59755,47.90186788,26.34602733,36.42729569,153.8132469,23.35792246,2.029449316,40.59955787,56.82458085,3.046665839,1.015253236,3.046665839,6.093331679,36.54972057,0.132373785,19.15303399,19.16331214,0.14015684,0.139704954,0.139704954,0.003970786,0.634430845,0.634430845,125.5484307,0,0,0.537820211,225423.2989,31729.43325,0.004104643,0.028473213,8.97E-07,0.174304407,3.435210548,0.001671427,0.014458433,9.155472596,0.000230476,8874.65529,0.004847652,0,-0.003968162,0,2.62365E-06,0.003493,45.83251181,2.887952771,19.17368307,3.428131536,79.65179698,0,0.139083998,0.139241297,3.428131536,88.00443456,0.700960052,2.045393451,0,1,0,0.55,40604.08854,0.547479826,0.000229609,2384.401504,3.141915201
34,3.087937636,0.018,0.164944418,47.92002623,3868.98651,47.92002623,26.35601443,36.51221508,155.2454324,23.36448387,2.029989179,40.61054893,56.83969702,3.047521315,1.015532857,3.047521315,6.09504263,36.55979801,0.132700461,19.15816158,19.1684859,0.140082312,0.139628516,0.139628516,0.00396761,0.634785104,0.634785104,127.6365901,0,0,0.539263626,225679.9946,31700.2141,0.004095617,0.028462511,8.98E-07,0.17463553,3.442383703,0.001671957,0.014481292,9.163578777,0.000230742,8914.948558,0.004897299,0,-0.003964982,0,2.62763E-06,0.003493,46.04533026,2.888271041,19.1789039,3.434257308,81.02180617,0,0.139004818,0.139162823,3.434257308,89.33889379,0.699947356,2.05704998,0,1,0,0.55,40615.16265,0.548819466,0.000230184,2384.264634,3.142958967
34.25,3.090326596,0.018,0.165089516,47.93808336,3874.377513,47.93808336,26.36594585,36.59399889,156.7506637,23.3710753,2.030531512,40.62159027,56.85488233,3.048380703,1.015813757,3.048380703,6.096761407,36.56992155,0.133025685,19.16331214,19.17368307,0.140007474,0.139551747,0.139551747,0.00396442,0.635137856,0.635137856,129.715862,0,0,0.54075461,225935.2593,31670.65849,0.004086145,0.028452242,8.98E-07,0.174982997,3.450119737,0.001672514,0.014504024,9.171639766,0.000231021,8955.628932,0.004949397,0,-0.003961789,0,2.6318E-06,0.003493,46.26042542,2.88858931,19.18414862,3.440685447,82.38745449,0,0.138925279,0.139083998,3.440685447,90.66347101,0.69893897,2.068934869,0,1,0,0.55,40626.28742,0.550226543,0.000230787,2384.12743,3.144054253
