Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Duck Hunting],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
36.75,3.113278598,0.018,0.166496394,48.11897157,3928.397681,48.11897157,26.46543436,37.64955608,172.3716904,23.47573539,2.039142786,40.79690697,57.095998,3.06202626,1.020273956,3.06202626,6.124052521,36.73066533,0.136198074,19.24443485,19.25587404,0.13885872,0.138357726,0.138357726,0.003915464,0.63853358,0.63853358,149.7317422,0,0.001905039,0.556135533,228492.3866,31358.98525,0.003986635,0.028341473,9.04E-07,0.178633397,3.533532106,0.001678359,0.014724435,9.249799647,0.000233951,9443.943687,0.005496724,0,-0.003912788,0,2.6756E-06,0.003493,48.83802393,2.891713971,19.26742528,3.508217849,95.60874548,0,0.137667414,0.137842481,3.508217849,103.1998864,0.689231855,0,0,1,0,0.55,40802.92894,0.565010646,0.000237127,2382.735392,3.15556105
37,3.115497377,0.018,0.166632736,48.13933262,3933.811066,48.13933262,26.47663294,37.73670251,173.926628,23.48304771,2.039744432,40.80915586,57.11284408,3.062979638,1.020585577,3.062979638,6.125959275,36.74189606,0.136507346,19.25014057,19.26163551,0.138776175,0.138272865,0.138272865,0.003911946,0.638855543,0.638855543,151.6295275,0,0.001904144,0.557685625,228780.2206,31325.43666,0.00397654,0.028328302,9.04E-07,0.179003721,3.542055327,0.001678952,0.014745795,9.257374227,0.000234249,9489.833727,0.005552249,0,-0.003909266,0,2.68004E-06,0.003493,49.08096511,2.892022275,19.27324359,3.515068847,96.86936405,0,0.137579239,0.13775516,3.515068847,104.3683451,0.688311484,0,0,1,0,0.55,40815.27039,0.566509463,0.00023777,2382.594139,3.156728387
37.25,3.117703336,0.018,0.1667683,48.15957745,3939.226741,48.15957745,26.4877676,37.82461879,175.4757844,23.49039624,2.040349057,40.82146542,57.12977361,3.063937737,1.020898743,3.063937737,6.127875474,36.7531824,0.136815173,19.25587404,19.26742528,0.138693253,0.138187604,0.138187604,0.003908412,0.639173596,0.639173596,153.5042727,0,0.001903245,0.559235061,229066.4119,31291.52152,0.003966445,0.028314763,9.05E-07,0.179374046,3.550578547,0.001679545,0.014767034,9.264905575,0.000234546,9536.151449,0.005607774,0,-0.003905728,0,2.68449E-06,0.003493,49.32617292,2.892330579,19.27909071,3.521919845,98.11587801,0,0.137490632,0.137667414,3.521919845,105.5191883,0.687402288,0,0,1,0,0.55,40827.67297,0.568008009,0.000238413,2382.452512,3.157895724
37.5,3.119896573,0.018,0.166903089,48.17970652,3944.644693,48.17970652,26.49883859,37.91328773,177.0191079,23.49778132,2.040956691,40.83383622,57.14678734,3.064900602,1.021213465,3.064900602,6.129801204,36.76452489,0.137121557,19.26163551,19.27324359,0.138609951,0.13810194,0.13810194,0.003904862,0.639487592,0.639487592,155.3551003,0,0.001902342,0.560783844,229350.9666,31257.24146,0.00395635,0.028300856,9.05E-07,0.17974437,3.559101768,0.001680138,0.014788151,9.272393857,0.000234843,9582.895784,0.005663299,0,-0.003902173,0,2.68893E-06,0.003493,49.57364259,2.892638883,19.28496693,3.528770843,99.34765895,0,0.137401587,0.137579239,3.528770843,106.6520051,0.686504691,0,0,1,0,0.55,40840.13724,0.569506283,0.000239056,2382.31051,3.15906306
37.75,3.122077183,0.018,0.167037106,48.19972027,3950.06491,48.19972027,26.50984615,37.99503236,178.6931427,23.50520329,2.041567359,40.8462688,57.16388605,3.065868277,1.02152976,3.065868277,6.131736553,36.77592404,0.1374265,19.26742528,19.27909071,0.138526265,0.138015867,0.138015867,0.003901296,0.63979739,0.63979739,157.1811868,0,0.001901434,0.562423074,229633.8911,31222.59813,0.003945459,0.02828793,9.06E-07,0.180143873,3.56866802,0.001680778,0.014809147,9.27983924,0.000235164,9630.06565,0.005723199,0,-0.003898602,0,2.69373E-06,0.003493,49.82381921,2.892947187,19.29087249,3.536161642,100.5641131,0,0.137312102,0.137490632,3.536161642,107.7664226,0.685619092,0,0,1,0,0.55,40852.66378,0.571124997,0.00023975,2382.168133,3.160322373
38,3.124252664,0.018,0.167170354,48.21798186,3955.487379,48.21798186,26.51989002,38.07756192,180.3607275,23.51266256,2.042181097,40.85876387,57.18107071,3.066840815,1.021847645,3.066840815,6.133681629,36.78738047,0.137730003,19.27324359,19.28496693,0.138442192,0.137929382,0.137929382,0.003897713,0.640102861,0.640102861,158.9817642,0,0.001900523,0.564063121,229915.1919,31187.55713,0.003934569,0.028274602,9.07E-07,0.180543375,3.578234273,0.001681417,0.014830022,9.287241891,0.000235485,9677.696132,0.005783099,0,-0.003895014,0,2.69852E-06,0.003493,50.07643961,2.893255492,19.29680773,3.54355244,101.7646821,0,0.137222171,0.137401587,3.54355244,108.8621057,0.684745865,0,0,1,0,0.55,40865.25326,0.572743415,0.000240444,2382.025352,3.161581686
38.25,3.126422738,0.018,0.167302836,48.23439876,3960.911902,48.23439876,26.52891932,38.16085665,182.0218015,23.5201595,2.042797933,40.87132202,57.19834213,3.067818263,1.022167135,3.067818263,6.135636527,36.79889475,0.138032067,19.27909071,19.29087249,0.138357726,0.137842481,0.137842481,0.003894113,0.640403883,0.640403883,160.7561201,0,0.001899606,0.565703927,230194.8752,31152.12029,0.003923678,0.028260874,9.07E-07,0.180942878,3.587800525,0.001682057,0.014850778,9.294601979,0.000235805,9725.786033,0.005842999,0,-0.00389141,0,2.70331E-06,0.003493,50.33149846,2.893563796,19.30277295,3.550943238,102.9488435,0,0.137131791,0.137312102,3.550943238,109.9387562,0.683885354,0,0,1,0,0.55,40877.90632,0.574361538,0.000241138,2381.882166,3.162840998
38.5,3.128587141,0.018,0.167434554,48.2507211,3966.338271,48.2507211,26.53789661,38.24489682,183.6763042,23.52769446,2.043417898,40.88394388,57.21570116,3.06880067,1.022488245,3.06880067,6.13760134,36.81046744,0.138332694,19.28496693,19.29680773,0.138272865,0.13775516,0.13775516,0.003890497,0.640700345,0.640700345,162.5035983,0,0.001898686,0.567345439,230472.9475,31116.28941,0.003912788,0.028246746,9.08E-07,0.18134238,3.597366777,0.001682697,0.014871413,9.301919671,0.000236126,9774.334144,0.005902899,0,-0.003887788,0,2.70811E-06,0.003493,50.5889904,2.8938721,19.30876842,3.558334036,104.1161115,0,0.137040957,0.137222171,3.558334036,110.996113,0.683037879,0,0,1,0,0.55,40890.62356,0.575979365,0.000241831,2381.738576,3.164100311
38.75,3.130745622,0.018,0.167565512,48.26694925,3971.766478,48.26694925,26.54682209,38.32749226,185.3619458,23.53526781,2.044041022,40.89663004,57.23314862,3.069788081,1.022810991,3.069788081,6.139576162,36.82209908,0.138631885,19.29087249,19.30277295,0.138187604,0.137667414,0.137667414,0.003886863,0.640992146,0.640992146,164.2235987,0,0.00189776,0.569012979,230749.4152,31080.06634,0.003901677,0.028232592,9.08E-07,0.181749988,3.60722276,0.00168335,0.01489193,9.309195137,0.000236453,9823.339244,0.005964014,0,-0.00388415,0,2.713E-06,0.003493,50.84903746,2.894180404,19.31479443,3.565874779,105.2660369,0,0.136949665,0.137131791,3.565874779,112.0339514,0.682203729,0,0,1,0,0.55,40903.40558,0.577630417,0.000242539,2381.594581,3.165385173
39,3.132899981,0.018,0.167695714,48.28308359,3977.196509,48.28308359,26.55569597,38.40819317,187.0860183,23.54287992,2.044667335,40.90938114,57.25068539,3.070780547,1.023135389,3.070780547,6.141561094,36.83379026,0.138929643,19.29680773,19.30876842,0.13810194,0.137579239,0.137579239,0.003883212,0.641279193,0.641279193,165.9155773,0,0.001896831,0.570711999,231024.2846,31043.44292,0.0038903,0.028218476,9.09E-07,0.182167322,3.617426421,0.001684018,0.014912328,9.316428543,0.000236788,9872.810116,0.006026587,0,-0.003880494,0,2.71801E-06,0.003493,51.11171356,2.894488708,19.32085129,3.573595455,106.3982074,0,0.136857909,0.137040957,3.573595455,113.0520818,0.681383169,0,0,1,0,0.55,40916.25303,0.579321389,0.000243264,2381.450173,3.166700693
39.25,3.135052329,0.018,0.167825161,48.29912449,3982.628356,48.29912449,26.56451847,38.48961681,188.8030085,23.5505312,2.045296871,40.92219784,57.26831239,3.071778119,1.023461456,3.071778119,6.143556237,36.84554159,0.139225969,19.30277295,19.31479443,0.138015867,0.137490632,0.137490632,0.003879544,0.641561403,0.641561403,167.5790459,0,0.001895897,0.57241245,231297.5623,31006.40908,0.003878923,0.028203942,9.10E-07,0.182584656,3.627630081,0.001684686,0.014932609,9.323620061,0.000237123,9922.757501,0.006089161,0,-0.003876821,0,2.72302E-06,0.003493,51.37692302,2.894797013,19.32693931,3.581316131,107.5122477,0,0.136769756,0.136949665,3.581316131,114.0503496,0.680576435,0,0,1,0,0.55,40929.16659,0.58101205,0.000243989,2381.305343,3.168016214
39.5,3.137202229,0.018,0.167953857,48.31507234,3988.062008,48.31507234,26.57328979,38.57174184,190.5128512,23.55822202,2.04592966,40.93508077,57.28603048,3.072780846,1.023789208,3.072780846,6.145561691,36.85735365,0.139520865,19.30876842,19.32085129,0.137929382,0.137401587,0.137401587,0.003875858,0.641838702,0.641838702,169.2135713,0,0.001894958,0.574114249,231569.2547,30968.96679,0.003867547,0.028188991,9.10E-07,0.18300199,3.637833741,0.001685354,0.014952771,9.330769859,0.000237458,9973.18008,0.006151734,0,-0.00387313,0,2.72802E-06,0.003493,51.64465994,2.895105317,19.3330588,3.589036807,108.607819,0,0.136682601,0.136857909,3.589036807,115.0286341,0.679783738,0,0,1,0,0.55,40942.14687,0.582702397,0.000244714,2381.16009,3.169331734
39.75,3.139349266,0.018,0.168081806,48.33092751,3993.497453,48.33092751,26.58201013,38.65454689,192.215482,23.56595275,2.046565733,40.94803056,57.30384051,3.073788776,1.024118662,3.073788776,6.147577553,36.86922701,0.139814333,19.31479443,19.32693931,0.137842481,0.137312102,0.137312102,0.003872155,0.642111028,0.642111028,170.8187751,0,0.001894014,0.575817318,231839.3681,30931.11799,0.00385617,0.028173623,9.11E-07,0.183419323,3.648037402,0.001686023,0.014972816,9.337878107,0.000237794,10024.07652,0.006214308,0,-0.003869422,0,2.73303E-06,0.003493,51.91491841,2.895413621,19.33921004,3.596757483,109.6846192,0,0.136594998,0.136769756,3.596757483,115.986847,0.679005261,0,0,1,0,0.55,40955.19451,0.584392429,0.000245438,2381.014414,3.170647255
40,3.141493043,0.018,0.16820901,48.34669037,3998.934683,48.34669037,26.59067971,38.73801064,193.910837,23.57372377,2.04720512,40.96104783,57.32174336,3.074801959,1.024449831,3.074801959,6.149603919,36.88116224,0.140106375,19.32085129,19.3330588,0.13775516,0.137222171,0.137222171,0.003868434,0.642378323,0.642378323,172.3943321,0,0.001893066,0.57752158,232107.9091,30892.86467,0.003844794,0.02815784,9.11E-07,0.183836657,3.658241062,0.001686691,0.014992745,9.344944976,0.000238129,10075.44549,0.006276881,0,-0.003865696,0,2.73804E-06,0.003493,52.18769242,2.895721925,19.34539333,3.604478159,110.742382,0,0.136506942,0.136682601,3.604478159,116.9249322,0.678241162,0,0,1,0,0.55,40968.31016,0.586082147,0.000246163,2380.868316,3.171962775
40.25,3.143633185,0.018,0.168335471,48.36236132,4004.373685,48.36236132,26.59929873,38.82211176,195.5988528,23.58153544,2.047847853,40.97413321,57.33973988,3.075820444,1.024782734,3.075820444,6.151640888,36.89315992,0.140396994,19.32693931,19.33921004,0.137667414,0.137131791,0.137131791,0.003864694,0.642640543,0.642640543,173.9399696,0,0.001892113,0.579226961,232374.8841,30854.2088,0.003833417,0.028141643,9.12E-07,0.184253991,3.668444723,0.001687359,0.015012557,9.351970634,0.000238464,10127.28562,0.006339454,0,-0.003861951,0,2.74305E-06,0.003493,52.46297589,2.896030229,19.35160898,3.612198835,111.7808765,0,0.136418429,0.136594998,3.612198835,117.8428637,0.677491573,0,0,1,0,0.55,40981.49442,0.587771548,0.000246888,2380.721795,3.173278295
40.5,3.145769332,0.018,0.168461195,48.37794073,4009.814451,48.37794073,26.6078674,38.90682895,197.2794666,23.58938815,2.048493962,40.98728733,57.35783093,3.076844278,1.025117385,3.076844278,6.153688556,36.90522062,0.140686191,19.3330588,19.34539333,0.137579239,0.137040957,0.137040957,0.003860936,0.642897649,0.642897649,175.4554664,0,0.001891155,0.58093339,232640.2996,30815.15239,0.003822041,0.028125032,9.13E-07,0.184671325,3.678648383,0.001688027,0.015032254,9.358955253,0.000238799,10179.59554,0.006402028,0,-0.003858188,0,2.74806E-06,0.003493,52.7407627,2.896338534,19.35785728,3.619919511,112.7999069,0,0.136329455,0.136506942,3.619919511,118.7406452,0.676756602,0,0,1,0,0.55,40994.74793,0.589460633,0.000247613,2380.574853,3.174593816
40.75,3.147901142,0.018,0.168586182,48.39342899,4015.256969,48.39342899,26.61638594,38.99214093,198.9526162,23.59728226,2.049143477,41.00051079,57.37601736,3.07787351,1.025453801,3.07787351,6.15574702,36.91734491,0.140973968,19.33921004,19.35160898,0.137490632,0.136949665,0.136949665,0.00385716,0.643149613,0.643149613,176.940651,0,0.001890193,0.5826408,232904.1622,30775.69743,0.003810664,0.028108009,9.13E-07,0.185088659,3.688852043,0.001688696,0.015051835,9.365899004,0.000239134,10232.37389,0.006464601,0,-0.003854407,0,2.75306E-06,0.003493,53.02104662,2.896646838,19.36413852,3.627640187,113.7993112,0,0.136240016,0.136418429,3.627640187,119.6183085,0.676036331,0,0,1,0,0.55,41008.07133,0.591149399,0.000248337,2380.427487,3.175909336
41,3.150028292,0.018,0.168710437,48.40882646,4020.70123,48.40882646,26.62485455,39.07466768,200.673444,23.60521814,2.04979643,41.01380423,57.39430003,3.078908188,1.025791997,3.078908188,6.157816377,36.92953335,0.141260329,19.34539333,19.35785728,0.137401587,0.136857909,0.136857909,0.003853365,0.643396413,0.643396413,178.3954003,0,0.001889225,0.584386859,233166.4782,30735.84595,0.003798961,0.028091119,9.14E-07,0.185517972,3.699504856,0.001689383,0.015071302,9.372802058,0.000239478,10285.61927,0.006528971,0,-0.003850607,0,2.75822E-06,0.003493,53.30401871,2.896951248,19.37045299,3.635582473,114.7789607,0,0.136150107,0.136329455,3.635582473,120.475912,0.67533082,0,0,1,0,0.55,41021.46522,0.592887365,0.000249083,2380.2797,3.177262617
41.25,3.152153419,0.018,0.168833963,48.42413354,4026.147223,48.42413354,26.63327345,39.15185876,202.4829241,23.6131962,2.050452852,41.02716832,57.41267986,3.079948366,1.02613199,3.079948366,6.159896731,36.94178657,0.141545274,19.35160898,19.36413852,0.137312102,0.136769756,0.136769756,0.003849552,0.643638038,0.643638038,179.8196381,0,0.001888296,0.586200447,233427.2542,30695.58533,0.003786687,0.028074756,9.15E-07,0.185968247,3.710943684,0.001690104,0.015090654,9.379664585,0.00023984,10339.34497,0.006596484,0,-0.003846788,0,2.76362E-06,0.003493,53.58990058,2.897248844,19.37680103,3.643912578,115.738759,0,0.136059723,0.136240016,3.643912578,121.3135398,0.674640106,0,0,1,0,0.55,41034.9303,0.594711652,0.000249865,2380.131478,3.178681977
41.5,3.15428122,0.018,0.168956762,48.43935061,4031.594938,48.43935061,26.64164283,39.22963528,204.2840851,23.62121688,2.051112781,41.0406038,57.43115787,3.0809941,1.0264738,3.0809941,6.161988199,36.95410525,0.141828807,19.35785728,19.37045299,0.137222171,0.136682601,0.136682601,0.003845719,0.64387448,0.64387448,181.2133333,0,0.001887377,0.588016447,233686.4968,30654.89209,0.003774412,0.028057943,9.15E-07,0.186418523,3.722382512,0.001690825,0.015109893,9.386486757,0.000240201,10393.57522,0.006663996,0,-0.00384295,0,2.76902E-06,0.003493,53.87847539,2.897546439,19.38318298,3.652242683,116.6786408,0,0.135968861,0.136150107,3.652242683,122.1313002,0.673964205,0,0,1,0,0.55,41048.46731,0.596535594,0.000250647,2379.9828,3.180101338
41.75,3.156411006,0.018,0.169078837,48.45447804,4037.044365,48.45447804,26.64996292,39.30797281,206.0768543,23.62928057,2.05177625,41.05411134,57.44973499,3.082045442,1.026817442,3.082045442,6.164090884,36.96648999,0.142110931,19.36413852,19.37680103,0.137131791,0.136594998,0.136594998,0.003841868,0.644105743,0.644105743,182.5764982,0,0.001886453,0.589834735,233944.2123,30613.76847,0.003762137,0.028040681,9.16E-07,0.186868799,3.733821339,0.001691546,0.015129018,9.393268746,0.000240563,10448.30845,0.006731509,0,-0.003839093,0,2.77443E-06,0.003493,54.16973617,2.897844035,19.38959915,3.660572789,117.598571,0,0.135877517,0.136059723,3.660572789,122.9293241,0.67330311,0,0,1,0,0.55,41062.07692,0.598359188,0.000251429,2379.833666,3.181520699
42,3.15854212,0.018,0.169200193,48.46755564,4042.495494,48.46755564,26.6571556,39.38684695,207.8611598,23.63738768,2.05244329,41.0676916,57.46841212,3.083102444,1.027162935,3.083102444,6.166204889,36.97894142,0.142391647,19.37045299,19.38318298,0.137040957,0.136506942,0.136506942,0.003837996,0.644331836,0.644331836,183.9091864,0,0.001885525,0.591655189,234167.0062,30572.2167,0.003749863,0.028022973,9.17E-07,0.187319075,3.745260167,0.001692267,0.01514803,9.400010722,0.000240924,10503.5431,0.006799022,0,-0.003835217,0,2.77983E-06,0.003493,54.4636759,2.89814163,19.39604987,3.668902894,118.4985437,0,0.135785684,0.135968861,3.668902894,123.707764,0.672656795,0,0,1,0,0.55,41075.7598,0.600182434,0.000252211,2379.684077,3.182940059
42.25,3.160673931,0.018,0.169320831,48.48001341,4047.948094,48.48001341,26.66400737,39.46075696,209.7240207,23.6455386,2.053113935,41.08134525,57.48719019,3.084165159,1.027510295,3.084165159,6.168330319,36.99146013,0.142670958,19.37680103,19.38959915,0.136949665,0.136418429,0.136418429,0.003834106,0.644552774,0.644552774,185.2114915,0,0.001884592,0.593537827,234379.2405,30530.23903,0.00373707,0.028005677,9.17E-07,0.187788377,3.757412354,0.001693019,0.01516693,9.406712859,0.000241301,10559.2776,0.006869387,0,-0.00383132,0,2.78546E-06,0.003493,54.76060913,2.89843653,19.40253545,3.677584969,119.3785806,0,0.135693359,0.135877517,3.677584969,124.4667925,0.672025216,0,0,1,0,0.55,41089.51663,0.602083952,0.000253026,2379.534031,3.184419392
42.5,3.162810462,0.018,0.169440756,48.49239744,4053.402095,48.49239744,26.67081859,39.53395956,211.5972002,23.65373379,2.053788223,41.09507305,57.50607024,3.085233645,1.027859541,3.085233645,6.170467291,37.00404683,0.142948867,19.38318298,19.39604987,0.136857909,0.136329455,0.136329455,0.003830195,0.644768579,0.644768579,186.4835445,0,0.001883654,0.595436726,234590.2187,30487.81459,0.003724161,0.027988104,9.18E-07,0.188261906,3.769723065,0.001693777,0.015185718,9.413375327,0.000241681,10615.53357,0.006940386,0,-0.003827404,0,2.79114E-06,0.003493,55.06040274,2.898730831,19.40905625,3.686345259,120.2387301,0,0.135600537,0.135785684,3.686345259,125.2066009,0.671408307,0,0,1,0,0.55,41103.34816,0.604002575,0.000253848,2379.38351,3.185912051
42.75,3.164951925,0.018,0.169559969,48.50470806,4058.85749,48.50470806,26.67758943,39.607658,213.4612037,23.66197366,2.054466187,41.10887571,57.52505324,3.086307958,1.028210692,3.086307958,6.172615917,37.01670216,0.143225377,19.38959915,19.40253545,0.136769756,0.136240016,0.136240016,0.003826439,0.644979281,0.644979281,187.7255122,0,0.001882711,0.597338579,234799.9461,30444.94065,0.003711253,0.027970058,9.19E-07,0.188735435,3.782033776,0.001694535,0.015204395,9.419998299,0.000242061,10672.31448,0.007011385,0,-0.003823642,0,2.79683E-06,0.003493,55.36300483,2.899025132,19.41561261,3.695105549,121.0790659,0,0.135507214,0.135693359,3.695105549,125.9273979,0.670805989,0,0,1,0,0.55,41117.25512,0.605920829,0.000254671,2379.232509,3.187404711
43,3.167097487,0.018,0.169678475,48.51694559,4064.31427,48.51694559,26.68432007,39.68182561,215.3159527,23.67025864,2.055147863,41.12275393,57.54414017,3.087388152,1.028563765,3.087388152,6.174776305,37.02942678,0.14350049,19.39604987,19.40905625,0.136682601,0.136150107,0.136150107,0.003822724,0.645184913,0.645184913,188.9375952,0,0.001881763,0.59926309,235008.4283,30401.6196,0.003698344,0.027951541,9.19E-07,0.189215233,3.794344487,0.001695293,0.015222961,9.426581948,0.000242442,10729.61861,0.007082384,0,-0.003819922,0,2.80272E-06,0.003493,55.66840767,2.899319432,19.42220486,3.70386584,121.8996859,0,0.135413383,0.135600537,3.70386584,126.6294082,0.670218164,0,0,1,0,0.55,41131.23822,0.607838711,0.000255493,2379.081029,3.18889737
43.25,3.169241393,0.018,0.169796276,48.52911034,4069.772426,48.52911034,26.69101069,39.75643575,217.1613694,23.67858915,2.055833285,41.13670841,57.56333197,3.088474282,1.028918778,3.088474282,6.176948564,37.04222131,0.14377421,19.40253545,19.41561261,0.136594998,0.136059723,0.136059723,0.003818991,0.645385514,0.645385514,190.1200258,0,0.00188081,0.6012145,235215.6707,30357.8539,0.003685436,0.027932554,9.20E-07,0.189702968,3.806655198,0.001696051,0.015241417,9.433126444,0.000242822,10787.44425,0.007153383,0,-0.003816182,0,2.80887E-06,0.003493,55.97660349,2.899613733,19.42883334,3.71262613,122.7007106,0,0.135319041,0.135507214,3.71262613,127.3128715,0.66964472,0,0,1,0,0.55,41145.29815,0.609756222,0.000256315,2378.929069,3.19039003
43.5,3.171376823,0.018,0.169913375,48.54120264,4075.231951,48.54120264,26.69766145,39.83146181,218.9973768,23.6869656,2.056522486,41.15073985,57.58262962,3.089566402,1.029275749,3.089566402,6.179132803,37.05508641,0.144046538,19.40905625,19.42220486,0.136506942,0.135968861,0.135968861,0.003815238,0.645581129,0.645581129,191.273066,0,0.001879852,0.603166389,235421.6787,30313.64599,0.003672528,0.027913099,9.21E-07,0.190190703,3.818965909,0.00169681,0.015259762,9.43963196,0.000243202,10845.78963,0.007224383,0,-0.003812423,0,2.81503E-06,0.003493,56.2875844,2.899908034,19.43549837,3.721386421,123.4822819,0,0.135224182,0.135413383,3.721386421,127.9780407,0.669085529,0,0,1,0,0.55,41159.43562,0.611673359,0.000257138,2378.77663,3.191882689
43.75,3.173503566,0.018,0.170029776,48.5532228,4080.692836,48.5532228,26.70427254,39.90687722,220.8238985,23.69538841,2.057215502,41.16484894,57.60203406,3.090664565,1.029634696,3.090664565,6.18132913,37.06802271,0.144317479,19.41561261,19.42883334,0.136418429,0.135877517,0.135877517,0.003811466,0.645771807,0.645771807,192.3970057,0,0.001878889,0.605118705,235626.4579,30268.99832,0.003659619,0.027893176,9.22E-07,0.190678439,3.83127662,0.001697568,0.015277998,9.44609867,0.000243582,10904.65301,0.007295382,0,-0.003808645,0,2.82118E-06,0.003493,56.60134246,2.900202334,19.44220029,3.730146711,124.244562,0,0.135128802,0.135319041,3.730146711,128.6251811,0.668540452,0,0,1,0,0.55,41173.65133,0.613590122,0.00025796,2378.623712,3.193375349
44,3.17562142,0.018,0.170145481,48.56517115,4086.155074,48.56517115,26.71084413,39.98265546,222.6408591,23.70385799,2.057912366,41.17903637,57.62154625,3.091768826,1.029995636,3.091768826,6.183537652,37.08103083,0.144587035,19.42220486,19.43549837,0.136329455,0.135785684,0.135785684,0.003807754,0.645957602,0.645957602,193.4921605,0,0.00187792,0.607071396,235830.0136,30223.91337,0.003646711,0.027872788,9.22E-07,0.191166174,3.843587331,0.001698326,0.015296125,9.452526744,0.000243962,10964.0326,0.007366381,0,-0.003804926,0,2.82734E-06,0.003493,56.91786963,2.900496635,19.44893942,3.738907001,124.9877319,0,0.135032896,0.135224182,3.738907001,129.2545692,0.668009334,0,0,1,0,0.55,41187.94597,0.61550651,0.000258783,2378.470315,3.194868009
44.25,3.177730199,0.018,0.170260494,48.577048,4091.618656,48.577048,26.7173764,40.05877003,224.448184,23.71237474,2.058613112,41.19330283,57.64116712,3.092879238,1.030358586,3.092879238,6.185758477,37.09411142,0.144855208,19.42883334,19.44220029,0.136240016,0.135693359,0.135693359,0.003804149,0.646138571,0.646138571,194.5588698,0,0.001876947,0.609024413,236032.3513,30178.39362,0.003633802,0.027851935,9.23E-07,0.191653909,3.855898042,0.001699084,0.015314144,9.458916356,0.000244342,11023.92662,0.00743738,0,-0.003801316,0,2.8335E-06,0.003493,57.2371578,2.900790936,19.45571608,3.747667292,125.71199,0,0.134936459,0.135128802,3.747667292,129.8664912,0.667492011,0,0,1,0,0.55,41202.32024,0.617422521,0.000259605,2378.316438,3.196360668
44.5,3.179829726,0.018,0.170374818,48.58885369,4097.083574,48.58885369,26.72386953,40.12706803,226.3673073,23.72093908,2.059317772,41.20764901,57.66089763,3.093995855,1.030723564,3.093995855,6.18799171,37.10726509,0.145122003,19.43549837,19.44893942,0.136150107,0.135600537,0.135600537,0.003800526,0.646314775,0.646314775,195.5974951,0,0.001875968,0.611065796,236233.4764,30132.44156,0.003620161,0.027831818,9.24E-07,0.192169345,3.869278988,0.001699886,0.015332055,9.465267677,0.000244744,11084.33326,0.007512412,0,-0.003797686,0,2.84E-06,0.003493,57.55967612,2.901085237,19.46253062,3.756925132,126.417551,0,0.134839487,0.135032896,3.756925132,130.4612423,0.666988308,0,0,1,0,0.55,41216.77482,0.61944923,0.000260474,2378.162082,3.197938105
44.75,3.181925584,0.018,0.170488456,48.60042252,4102.54982,48.60042252,26.73023239,40.19261333,228.3215234,23.7295515,2.060026389,41.22207572,57.6807389,3.09511874,1.031090591,3.09511874,6.190237479,37.1204926,0.145387422,19.44220029,19.45571608,0.136059723,0.135507214,0.135507214,0.003796884,0.646486279,0.646486279,196.6084179,0,0.001874984,0.61314169,236433.3946,30086.02731,0.003606244,0.027811654,9.24E-07,0.19269517,3.883061271,0.001700703,0.015349858,9.471580881,0.000245154,11145.28324,0.007588956,0,-0.003794037,0,2.84664E-06,0.003493,57.88529315,2.901379537,19.46938341,3.766369553,127.1046446,0,0.134741975,0.134936459,3.766369553,131.0391252,0.66649804,0,0,1,0,0.55,41231.31055,0.621517189,0.000261361,2378.00722,3.199547333
